artist_name,duration_ms,id,track_name,track_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,album_name,popularity
Aviators,351666,4SXvl2yq7oarDb2bVH4R86,A Castle on the Sea,11,0.593,0.723,6,-5.233,0,0.0332,0.0259,5.14e-4,0.0851,0.421,90.019,1,Godhunter,50
Aviators,428545,7n4qkAlrrnc1o7FDaRBUkj,Endgame,12,0.474,0.853,9,-5.154,1,0.0383,0.00124,1.25e-4,0.104,0.194,165.051,4,Godhunter,50
Aviators,464044,1ECpTw8JiQSLVIXaCpmFBZ,Endgame (The Winter Cavalry Remix),13,0.407,0.782,9,-8.601,0,0.0728,0.038,1.03e-5,0.147,0.335,165.073,4,Godhunter,50
The Living Tombstone,206265,1e4D3ayZTpiYUQIA58z2R9,What I Want,1,0.491,0.947,7,-3.984,1,0.0968,1.42e-4,3.2e-4,0.552,0.789,169.886,4,zero_one,59
The Living Tombstone,205904,6WI2GsakMUzGf9EGT0Ln5t,Drunk,2,0.583,0.96,1,-2.915,1,0.155,0.0101,0,0.232,0.689,112.077,4,zero_one,59
The Living Tombstone,165253,0hz1U3L72S1DDBSfNzXhMC,Can't Wait,3,0.648,0.869,5,-5.564,0,0.0415,4.05e-4,1.21e-4,0.328,0.873,107.018,4,zero_one,59
The Living Tombstone,194066,5jiq6gYgiuXHyymaAyWKfE,Lazy,4,0.572,0.96,5,-4.077,1,0.134,0.0107,0,0.345,0.689,91.531,4,zero_one,59
The Living Tombstone,235826,5Xr3v3tuCB0CGtl8MAOYum,Sunburn,5,0.493,0.859,7,-5.397,0,0.0365,6.38e-5,6.8e-6,0.521,0.65,128.043,4,zero_one,59
The Living Tombstone,215733,6DdJT7IApAVhfeXD4sJYC4,Long Time Friends,6,0.498,0.969,0,-2.205,1,0.0638,4.53e-5,3.64e-5,0.376,0.66,90.027,4,zero_one,59
The Living Tombstone,289786,61r98PRoww63H0ZzVy5roQ,Zero One,7,0.459,0.966,2,-3.874,1,0.0677,0.00256,0.00142,0.173,0.202,90.052,4,zero_one,59
The Living Tombstone,219706,0J2VThndVZpqjEqQeNUB73,Animal,8,0.54,0.918,11,-3.87,0,0.042,3.81e-5,1.16e-6,0.836,0.642,127.929,4,zero_one,59
The Living Tombstone,207253,4QKu8B7OZfELPkQlwtwe3X,Fly Home,9,0.66,0.748,10,-4.568,1,0.0305,0.005,0,0.242,0.561,104.02,4,zero_one,59
The Living Tombstone,201813,1hjYmCKINchQvPyzZRlgmu,Chosen,10,0.31,0.802,7,-5.322,1,0.106,0.00633,0,0.0929,0.0636,159.75,4,zero_one,59
LMFAO,54373,6H1Y824JIWiZenL9FFvUli,Rock The BeaT,1,0.893,0.716,0,-6.907,0,0.096,0.301,2.86e-4,0.2,0.0691,128.013,4,Party Rock,68
LMFAO,227933,1vaUxfrERQIQfJ1wBTmeRE,I'm In Miami Bitch,2,0.944,0.477,6,-7.331,0,0.33,0.00311,6.81e-5,0.109,0.737,127.965,4,Party Rock,68
LMFAO,225600,1AYi8wbamIha0MYzNie76B,Get Crazy,3,0.732,0.953,8,-3.283,0,0.101,0.098,2.54e-6,0.153,0.77,132.991,4,Party Rock,68
LMFAO,202306,5EJHJJt2VBC9YO4zag5apt,Lil' Hipster Girl,4,0.682,0.601,1,-2.701,1,0.0998,0.019,2.89e-4,0.0578,0.831,128.127,4,Party Rock,68
LMFAO,210560,2sPva3d85R7yKf60y7QZpD,La La La,5,0.607,0.807,0,-6.548,0,0.126,0.0067,1.18e-6,0.251,0.565,128.046,4,Party Rock,68
LMFAO,355880,6MOfmymxyl9ijzbnQlvye0,What Happens At The Party,6,0.831,0.797,11,-5.81,0,0.0603,0.0592,3.74e-5,0.0845,0.932,127.996,4,Party Rock,68
LMFAO,212360,6GyPh2TPJIQ6mToiebnBHJ,Leaving U 4 The Groove,7,0.603,0.737,0,-5.484,0,0.0753,0.0468,0,0.144,0.473,129.984,4,Party Rock,68
LMFAO,218586,70OC1IMKp3ChAc7NRTgLgv,I Don't Wanna Be,8,0.818,0.895,9,-2.52,0,0.241,0.0737,0,0.0584,0.722,127.999,4,Party Rock,68
LMFAO,222133,1V4jC0vJ5525lEF1bFgPX2,Shots,9,0.825,0.856,1,-1.912,1,0.0476,0.00851,1.4e-6,0.127,0.207,128.016,4,Party Rock,68
LMFAO,243053,5DppEsBHoSfg6NqpCsH6ip,Bounce,10,0.465,0.793,5,-5.309,0,0.362,0.0107,0,0.0441,0.837,80.278,4,Party Rock,68
LMFAO,184106,4miHuTeLxZ0oycAJYxqXfG,"I Shake, I Move",11,0.867,0.732,2,-5.474,1,0.164,0.0338,0,0.163,0.892,130.952,4,Party Rock,68
LMFAO,195693,3GeLgbCptOAJ6RqtWvaOOX,I Am Not A Whore,12,0.771,0.681,7,-4.32,1,0.269,0.0109,0.0125,0.577,0.546,130.068,4,Party Rock,68
LMFAO,183693,0Rdfu7NQubmGmYz90usRCU,Yes,13,0.73,0.9,7,-3.339,0,0.052,0.0761,0,0.238,0.896,128.083,4,Party Rock,68
LMFAO,258906,2tok19xM2tiPffZtllhPdC,Scream My Name,14,0.562,0.685,5,-6.533,0,0.0445,0.0072,0,0.268,0.291,126.02,4,Party Rock,68
The Weeknd,228373,09mEdoA6zrmBPgTEN5qXmN,Call Out My Name,1,0.461,0.593,1,-4.954,1,0.0356,0.17,0,0.307,0.175,134.17,3,"My Dear Melancholy,",83
The Weeknd,221106,4ppTAJUbNXELZcoUaL90wo,Try Me,2,0.456,0.679,8,-5.778,0,0.064,0.596,5.73e-4,0.129,0.107,92.026,4,"My Dear Melancholy,",83
The Weeknd,220293,7DKS0rX27cCEPsK0R6tFWS,Wasted Times,3,0.56,0.678,10,-6.167,0,0.0581,0.61,1.42e-5,0.111,0.29,122.585,4,"My Dear Melancholy,",83
The Weeknd,241066,1cKHdTo9u0ZymJdPGSh6nq,I Was Never There,4,0.323,0.737,10,-4.008,1,0.0338,0.142,1.62e-4,0.163,0.155,113.26,4,"My Dear Melancholy,",83
The Weeknd,230026,6QdnKD1zwEgyOWtkrdzlOF,Hurt You,5,0.476,0.718,5,-7.227,0,0.149,0.263,0.00261,0.109,0.361,183.932,4,"My Dear Melancholy,",83
The Weeknd,170573,0Nwar8rweBUyfyuoyjjUvk,Privilege,6,0.404,0.564,11,-7.013,0,0.0344,0.915,0.00252,0.134,0.371,93.631,4,"My Dear Melancholy,",83
The Weeknd,224746,5PTfZsGlsDDPH8i3PdQnXJ,Call Out My Name - A Cappella,7,0.397,0.339,1,-6.688,1,0.0361,0.887,0,0.306,0.459,135.089,3,"My Dear Melancholy,",83
Frank Ocean,210285,6Nle9hKrkL1wQpwNfEkxjh,Chanel,1,0.776,0.503,0,-5.732,0,0.237,0.874,0,0.112,0.473,110.134,4,Chanel,77
Rick Astley,212826,7GhIk7Il098yCjg4BQjzvb,Never Gonna Give You Up,1,0.727,0.939,8,-11.855,1,0.0369,0.135,4.35e-5,0.151,0.916,113.33,4,Whenever You Need Somebody,66
Rick Astley,232960,5qUAdDl59w0Vbu4Gi6ecSX,Whenever You Need Somebody,2,0.715,0.947,0,-13.043,0,0.0398,0.0978,1.44e-5,0.142,0.546,115.177,4,Whenever You Need Somebody,66
Rick Astley,204973,6ZiVaOE4ikIsYbuhVHizz9,Together Forever - Lover's Leap Remix,3,0.707,0.924,2,-11.844,1,0.0518,0.0417,1.57e-4,0.134,0.903,115.091,4,Whenever You Need Somebody,66
Rick Astley,219373,5BDOCu3gk2HrHqEherdl27,It Would Take a Strong Strong Man,4,0.817,0.61,6,-12.522,0,0.0292,0.212,2.64e-4,0.223,0.943,108.039,4,Whenever You Need Somebody,66
Rick Astley,257706,65Q2A0pUf2lznsMaBvieqW,The Love Has Gone,5,0.669,0.848,10,-12.307,1,0.0397,0.293,2.03e-4,0.0714,0.932,104.127,4,Whenever You Need Somebody,66
Rick Astley,248333,0YNZwjDqwhDTgEF6JhINUr,Don't Say Goodbye,6,0.619,0.815,2,-11.685,1,0.0326,0.0903,1.03e-4,0.313,0.835,107.101,4,Whenever You Need Somebody,66
Rick Astley,232906,7zYoeHLPNU3X7AI9tuQHkE,Slipping Away,7,0.559,0.817,7,-12.682,1,0.0623,0.579,8.39e-6,0.0847,0.77,202.283,4,Whenever You Need Somebody,66
Rick Astley,192640,2r7UBhEvdGZFpKDL0kxuIZ,No More Looking for Love,8,0.745,0.894,10,-13.36,1,0.0411,0.378,3.06e-4,0.105,0.711,110.034,4,Whenever You Need Somebody,66
Rick Astley,222200,1yo46tAgpXZlnezqYY4iu7,You Move Me,9,0.65,0.72,1,-13.358,1,0.0361,0.0897,1.83e-5,0.146,0.83,128.181,4,Whenever You Need Somebody,66
Rick Astley,182733,6DsuOZAuE9rHQdhqT69oXH,When I Fall in Love,10,0.258,0.137,1,-20.365,1,0.0333,0.749,0.0139,0.111,0.166,76.774,4,Whenever You Need Somebody,66
Miracle Of Sound,237934,0SXiN8ZVetziPgJjPy0sN4,Welcome Home,1,0.478,0.934,4,-6.224,1,0.0616,1.28e-4,0.00173,0.124,0.615,159.057,4,Level 5,56
Miracle Of Sound,226659,0clLkj1AMdB66TpLHZnazR,Wake the White Wolf,2,0.459,0.814,7,-5.469,1,0.0436,0.131,0,0.039,0.277,159.17,4,Level 5,56
Miracle Of Sound,311030,3RytXae1LngNIi7bS8OttZ,Amnesia,3,0.583,0.904,11,-6.063,1,0.0675,0.00715,4.97e-4,0.105,0.303,94.967,4,Level 5,56
Miracle Of Sound,255870,3a3l3wLJPi6tKr4p5Kll2D,My Revolution,4,0.636,0.803,4,-7.567,0,0.0331,0.0672,2.5e-5,0.122,0.252,115.092,4,Level 5,56
Miracle Of Sound,318910,3BAqcDVSEq82NoWm9SUXwB,All as One,5,0.387,0.817,2,-6.188,0,0.0447,0.0053,1.64e-6,0.136,0.27,185.097,4,Level 5,56
Miracle Of Sound,238215,4pOBRyw4CF2d9uoaXNxqoY,A Dog's Life,6,0.594,0.599,9,-8.879,0,0.0384,0.0376,5.47e-4,0.127,0.305,150.031,3,Level 5,56
Miracle Of Sound,297912,1SsqAf6THP4VwPNg5ckIGo,Cataclysm,7,0.434,0.931,11,-4.354,0,0.0748,0.00525,0,0.0969,0.104,75.006,4,Level 5,56
Miracle Of Sound,208965,3u8pdc3WiTWpq3WgHtD6zj,Messing With the Best,8,0.581,0.868,2,-6.543,1,0.0497,7.25e-4,0,0.336,0.58,144.953,4,Level 5,56
Miracle Of Sound,178531,5a8q5vm0RiTGIMt75FCu1K,Perseverance,9,0.439,0.872,6,-7.773,1,0.0361,1.28e-4,0.744,0.117,0.0692,79.993,4,Level 5,56
Miracle Of Sound,100407,7JGHzOhxfpsTSvYTg2gRbV,Uncivil War,10,0.486,0.898,0,-5.521,0,0.0805,1.2e-4,0.0234,0.0944,0.53,150.951,5,Level 5,56
Miracle Of Sound,321725,3vrxQpOAum2k3HDiBPgFtj,Dream of Goodbye,11,0.326,0.414,2,-10.465,1,0.0431,0.466,3.36e-5,0.123,0.244,130.013,5,Level 5,56
Miracle Of Sound,248773,22fHxr2AZK2RTg5KNw5RCl,Every Time You Look Around,12,0.46,0.797,11,-5.263,0,0.0415,1.75e-4,1.71e-5,0.276,0.437,75.986,4,Level 5,56
Miracle Of Sound,248773,27RNZHI0jEEap3hmmUo1Jn,Shadow of the Ash (Hard Vocal),13,0.487,0.901,2,-4.934,0,0.0547,1.47e-4,2.05e-4,0.358,0.307,109.959,3,Level 5,56
Miracle Of Sound,303979,6Z1rXNPfSQh7DH1zfOeH97,Fires Far,14,0.493,0.537,9,-10.573,1,0.0298,0.183,0.0427,0.111,0.141,128.023,4,Level 5,56
Miracle Of Sound,221223,0kXSqQvJxISZQVt3oKAeU2,Jet Black Dress,15,0.37,0.948,0,-4.73,1,0.0782,0.00156,2.7e-6,0.332,0.418,174.894,4,Level 5,56
Miracle Of Sound,181576,5zQNP5pvsDzvOHBDq4KdhC,Breathe,16,0.618,0.464,10,-8.988,0,0.0287,8.66e-4,7.99e-4,0.195,0.254,160.096,4,Level 5,56
Miracle Of Sound,271345,4lGsL2vFYxU2CEI0E9a5yW,Into the Mind,17,0.477,0.834,7,-6.328,1,0.039,2.91e-4,0.00176,0.118,0.0561,160.053,4,Level 5,56
Miracle Of Sound,241424,6hQCs70UKDXi8npvqMBH2Y,Fistful of Concrete,18,0.564,0.851,0,-6.09,1,0.046,2e-4,1.2e-6,0.156,0.635,130.003,4,Level 5,56
Miracle Of Sound,332483,6mGFgENB1Sya2VU6lStVzi,Call of Home,19,0.228,0.457,7,-7.855,1,0.0361,0.669,4.6e-4,0.148,0.0993,123.882,4,Level 5,56
Miracle Of Sound,293856,2G6PyIUL916C5aSZXSDsrg,Resistance,20,0.462,0.773,9,-6.011,0,0.0301,9.24e-4,0.00286,0.909,0.24,135.014,4,Level 5,56
