track_name,artist_name,album_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_uri,duration_ms,time_signature,key_mode,playlist_name,playlist_img,album_img,category
I'm Not Your Toy,La Roux,La Roux,0.729,0.757,C#,-3.157,major,0.0362,0.00149,2.48e-5,0.331,0.961,124.067,36kPoK0FNjoY7Ncw5PdEJL,198093,4,C# major,grammy_best_electronic/dance_album,https://mosaic.scdn.co/640/3104dd8ef93910b4f9d53f2e63053275a065c5775434a3f4cb2b2bae89a92c9d59a921efef1d6058a0cc32f19915fd3702e59e03d11a065d5501f494be1518b4c67c861b3ec5590bf6bb7e4e835aa91f,https://i.scdn.co/image/122736cce86c5166fd292ac14e80611c4bac1db0,_best_electronic/dance_album
Cover My Eyes,La Roux,La Roux,0.71,0.639,D#,-3.744,minor,0.0255,0.164,0,0.0783,0.509,108.011,7lidFuIwcz5pL4RPQFMNnU,272440,4,D# minor,grammy_best_electronic/dance_album,https://mosaic.scdn.co/640/3104dd8ef93910b4f9d53f2e63053275a065c5775434a3f4cb2b2bae89a92c9d59a921efef1d6058a0cc32f19915fd3702e59e03d11a065d5501f494be1518b4c67c861b3ec5590bf6bb7e4e835aa91f,https://i.scdn.co/image/122736cce86c5166fd292ac14e80611c4bac1db0,_best_electronic/dance_album
As If By Magic,La Roux,La Roux,0.745,0.716,C,-4.521,major,0.0303,0.053900000000000003,4.29e-5,0.0889,0.893,131.039,64WV3iTiJgamysCcyRCzwV,231893,4,C major,grammy_best_electronic/dance_album,https://mosaic.scdn.co/640/3104dd8ef93910b4f9d53f2e63053275a065c5775434a3f4cb2b2bae89a92c9d59a921efef1d6058a0cc32f19915fd3702e59e03d11a065d5501f494be1518b4c67c861b3ec5590bf6bb7e4e835aa91f,https://i.scdn.co/image/122736cce86c5166fd292ac14e80611c4bac1db0,_best_electronic/dance_album
Fascination,La Roux,La Roux,0.666,0.88,A#,-2.586,major,0.0337,0.0107,0,0.332,0.602,124.003,5L00athRTxUyPDSDHA1HPH,221680,4,A# major,grammy_best_electronic/dance_album,https://mosaic.scdn.co/640/3104dd8ef93910b4f9d53f2e63053275a065c5775434a3f4cb2b2bae89a92c9d59a921efef1d6058a0cc32f19915fd3702e59e03d11a065d5501f494be1518b4c67c861b3ec5590bf6bb7e4e835aa91f,https://i.scdn.co/image/122736cce86c5166fd292ac14e80611c4bac1db0,_best_electronic/dance_album
Reflections Are Protection,La Roux,La Roux,0.786,0.598,G,-3.51,major,0.0352,0.00385,0.0317,0.071,0.697,119.002,1qcJ2KUfpcUvQ3XKWLFS4s,259053,4,G major,grammy_best_electronic/dance_album,https://mosaic.scdn.co/640/3104dd8ef93910b4f9d53f2e63053275a065c5775434a3f4cb2b2bae89a92c9d59a921efef1d6058a0cc32f19915fd3702e59e03d11a065d5501f494be1518b4c67c861b3ec5590bf6bb7e4e835aa91f,https://i.scdn.co/image/122736cce86c5166fd292ac14e80611c4bac1db0,_best_electronic/dance_album
Armour Love,La Roux,La Roux,0.61,0.607,A#,-4.883,major,0.0275,0.0451,4.34e-5,0.36,0.383,141.97,3VtE5eE2jfIgpMJcK335fL,233133,4,A# major,grammy_best_electronic/dance_album,https://mosaic.scdn.co/640/3104dd8ef93910b4f9d53f2e63053275a065c5775434a3f4cb2b2bae89a92c9d59a921efef1d6058a0cc32f19915fd3702e59e03d11a065d5501f494be1518b4c67c861b3ec5590bf6bb7e4e835aa91f,https://i.scdn.co/image/122736cce86c5166fd292ac14e80611c4bac1db0,_best_electronic/dance_album
Growing Pains,La Roux,La Roux,0.736,0.632,F#,-3.238,major,0.04,0.00222,1.63e-5,0.075,0.865,144.004,5zOabdmUbiW6x0Ba8gpAEx,207133,4,F# major,grammy_best_electronic/dance_album,https://mosaic.scdn.co/640/3104dd8ef93910b4f9d53f2e63053275a065c5775434a3f4cb2b2bae89a92c9d59a921efef1d6058a0cc32f19915fd3702e59e03d11a065d5501f494be1518b4c67c861b3ec5590bf6bb7e4e835aa91f,https://i.scdn.co/image/122736cce86c5166fd292ac14e80611c4bac1db0,_best_electronic/dance_album
Galvanize,The Chemical Brothers,Push The Button,0.745,0.714,G,-3.681,major,0.0751,0.0141,0.0222,0.363,0.365,104.003,4bz7uB4edifWKJXSDxwHcs,393813,4,G major,grammy_best_electronic/dance_album,https://mosaic.scdn.co/640/3104dd8ef93910b4f9d53f2e63053275a065c5775434a3f4cb2b2bae89a92c9d59a921efef1d6058a0cc32f19915fd3702e59e03d11a065d5501f494be1518b4c67c861b3ec5590bf6bb7e4e835aa91f,https://i.scdn.co/image/91be1bb316214f16f8b0466d097c892d3127ca1d,_best_electronic/dance_album
The Boxer,The Chemical Brothers,Push The Button,0.384,0.99,G,-3.826,major,0.0601,0.00474,0.036,0.363,0.663,193.932,1EUeDFq2zNP784GPaRs9aH,248013,4,G major,grammy_best_electronic/dance_album,https://mosaic.scdn.co/640/3104dd8ef93910b4f9d53f2e63053275a065c5775434a3f4cb2b2bae89a92c9d59a921efef1d6058a0cc32f19915fd3702e59e03d11a065d5501f494be1518b4c67c861b3ec5590bf6bb7e4e835aa91f,https://i.scdn.co/image/91be1bb316214f16f8b0466d097c892d3127ca1d,_best_electronic/dance_album
Believe,The Chemical Brothers,Push The Button,0.721,0.579,C,-5.347,major,0.0498,0.0018,0.115,0.144,0.583,132.105,2m8UShpNDIPkNWCxBN909N,421547,4,C major,grammy_best_electronic/dance_album,https://mosaic.scdn.co/640/3104dd8ef93910b4f9d53f2e63053275a065c5775434a3f4cb2b2bae89a92c9d59a921efef1d6058a0cc32f19915fd3702e59e03d11a065d5501f494be1518b4c67c861b3ec5590bf6bb7e4e835aa91f,https://i.scdn.co/image/91be1bb316214f16f8b0466d097c892d3127ca1d,_best_electronic/dance_album
Hold Tight London,The Chemical Brothers,Push The Button,0.705,0.761,B,-6.85,minor,0.0318,0.194,0.845,0.15,0.826,132.975,42b5rRruNIvPcknHfUkkRn,360147,4,B minor,grammy_best_electronic/dance_album,https://mosaic.scdn.co/640/3104dd8ef93910b4f9d53f2e63053275a065c5775434a3f4cb2b2bae89a92c9d59a921efef1d6058a0cc32f19915fd3702e59e03d11a065d5501f494be1518b4c67c861b3ec5590bf6bb7e4e835aa91f,https://i.scdn.co/image/91be1bb316214f16f8b0466d097c892d3127ca1d,_best_electronic/dance_album
Come Inside,The Chemical Brothers,Push The Button,0.647,0.903,C#,-4.53,major,0.0436,0.00537,0.844,0.384,0.325,124.033,74Q3KwrsWcEYdam0TOADIq,286227,4,C# major,grammy_best_electronic/dance_album,https://mosaic.scdn.co/640/3104dd8ef93910b4f9d53f2e63053275a065c5775434a3f4cb2b2bae89a92c9d59a921efef1d6058a0cc32f19915fd3702e59e03d11a065d5501f494be1518b4c67c861b3ec5590bf6bb7e4e835aa91f,https://i.scdn.co/image/91be1bb316214f16f8b0466d097c892d3127ca1d,_best_electronic/dance_album
The Big Jump,The Chemical Brothers,Push The Button,0.761,0.814,A,-3.616,major,0.0562,0.00209,0.544,0.171,0.563,124.021,5MI1TpxLiwbZx6tPmlHbJC,283947,4,A major,grammy_best_electronic/dance_album,https://mosaic.scdn.co/640/3104dd8ef93910b4f9d53f2e63053275a065c5775434a3f4cb2b2bae89a92c9d59a921efef1d6058a0cc32f19915fd3702e59e03d11a065d5501f494be1518b4c67c861b3ec5590bf6bb7e4e835aa91f,https://i.scdn.co/image/91be1bb316214f16f8b0466d097c892d3127ca1d,_best_electronic/dance_album
Left Right,The Chemical Brothers,Push The Button,0.681,0.727,C,-3.91,minor,0.0902,0.0602,0,0.115,0.7,148.049,5YLnabu7NKSDWx17IfBuSK,254613,4,C minor,grammy_best_electronic/dance_album,https://mosaic.scdn.co/640/3104dd8ef93910b4f9d53f2e63053275a065c5775434a3f4cb2b2bae89a92c9d59a921efef1d6058a0cc32f19915fd3702e59e03d11a065d5501f494be1518b4c67c861b3ec5590bf6bb7e4e835aa91f,https://i.scdn.co/image/91be1bb316214f16f8b0466d097c892d3127ca1d,_best_electronic/dance_album
Close Your Eyes,The Chemical Brothers,Push The Button,0.645,0.776,D,-5.663,major,0.0311,0.00804,0.00645,0.0915,0.208,132.072,4VHG9AymyyJuy6KILHwCSp,373973,4,D major,grammy_best_electronic/dance_album,https://mosaic.scdn.co/640/3104dd8ef93910b4f9d53f2e63053275a065c5775434a3f4cb2b2bae89a92c9d59a921efef1d6058a0cc32f19915fd3702e59e03d11a065d5501f494be1518b4c67c861b3ec5590bf6bb7e4e835aa91f,https://i.scdn.co/image/91be1bb316214f16f8b0466d097c892d3127ca1d,_best_electronic/dance_album
Shake Break Bounce,The Chemical Brothers,Push The Button,0.871,0.769,F#,-5.431,major,0.072,0.00632,0.228,0.605,0.571,111.012,5H6PsxC8oQuV9KXfz8p19I,224693,4,F# major,grammy_best_electronic/dance_album,https://mosaic.scdn.co/640/3104dd8ef93910b4f9d53f2e63053275a065c5775434a3f4cb2b2bae89a92c9d59a921efef1d6058a0cc32f19915fd3702e59e03d11a065d5501f494be1518b4c67c861b3ec5590bf6bb7e4e835aa91f,https://i.scdn.co/image/91be1bb316214f16f8b0466d097c892d3127ca1d,_best_electronic/dance_album
Marvo Ging,The Chemical Brothers,Push The Button,0.536,0.989,F,-4.229,major,0.0646,9.57e-4,0.926,0.272,0.225,111.981,4MH9PyMk4PsxGpgLH13EgL,328133,4,F major,grammy_best_electronic/dance_album,https://mosaic.scdn.co/640/3104dd8ef93910b4f9d53f2e63053275a065c5775434a3f4cb2b2bae89a92c9d59a921efef1d6058a0cc32f19915fd3702e59e03d11a065d5501f494be1518b4c67c861b3ec5590bf6bb7e4e835aa91f,https://i.scdn.co/image/91be1bb316214f16f8b0466d097c892d3127ca1d,_best_electronic/dance_album
Surface To Air,The Chemical Brothers,Push The Button,0.607,0.71,D,-5.633,major,0.0338,0.0143,0.875,0.113,0.641,140.977,5pFUuPP1kducZui6WwFOoX,443227,4,D major,grammy_best_electronic/dance_album,https://mosaic.scdn.co/640/3104dd8ef93910b4f9d53f2e63053275a065c5775434a3f4cb2b2bae89a92c9d59a921efef1d6058a0cc32f19915fd3702e59e03d11a065d5501f494be1518b4c67c861b3ec5590bf6bb7e4e835aa91f,https://i.scdn.co/image/91be1bb316214f16f8b0466d097c892d3127ca1d,_best_electronic/dance_album
No Path To Follow,The Chemical Brothers,We Are The Night,0.281,0.0148,G,-21.068,major,0.0425,0.643,0.259,0.239,0.267,154.556,3AzWpDQS6PDb3DCfam3Ewa,64267,4,G major,grammy_best_electronic/dance_album,https://mosaic.scdn.co/640/3104dd8ef93910b4f9d53f2e63053275a065c5775434a3f4cb2b2bae89a92c9d59a921efef1d6058a0cc32f19915fd3702e59e03d11a065d5501f494be1518b4c67c861b3ec5590bf6bb7e4e835aa91f,https://i.scdn.co/image/dc8230f6ce4fe3be65887bfd45b4f2781cb663b2,_best_electronic/dance_album
We Are The Night,The Chemical Brothers,We Are The Night,0.579,0.97,C#,-4.124,minor,0.0458,3.26e-4,0.0209,0.105,0.4,141.947,1rPcH6JI9HFrWYZhlJKYu9,393373,4,C# minor,grammy_best_electronic/dance_album,https://mosaic.scdn.co/640/3104dd8ef93910b4f9d53f2e63053275a065c5775434a3f4cb2b2bae89a92c9d59a921efef1d6058a0cc32f19915fd3702e59e03d11a065d5501f494be1518b4c67c861b3ec5590bf6bb7e4e835aa91f,https://i.scdn.co/image/dc8230f6ce4fe3be65887bfd45b4f2781cb663b2,_best_electronic/dance_album
All Rights Reversed,The Chemical Brothers,We Are The Night,0.61,0.97,B,-4.24,minor,0.0458,0.00267,0.143,0.0812,0.695,131.983,2YATfvzStJz8l8Rl8Wk1GT,282613,4,B minor,grammy_best_electronic/dance_album,https://mosaic.scdn.co/640/3104dd8ef93910b4f9d53f2e63053275a065c5775434a3f4cb2b2bae89a92c9d59a921efef1d6058a0cc32f19915fd3702e59e03d11a065d5501f494be1518b4c67c861b3ec5590bf6bb7e4e835aa91f,https://i.scdn.co/image/dc8230f6ce4fe3be65887bfd45b4f2781cb663b2,_best_electronic/dance_album
Saturate,The Chemical Brothers,We Are The Night,0.841,0.531,A#,-4.874,minor,0.0691,0.0767,0.891,0.108,0.308,133.994,2Yon3iSYEd2GCRizWvWXPJ,289520,4,A# minor,grammy_best_electronic/dance_album,https://mosaic.scdn.co/640/3104dd8ef93910b4f9d53f2e63053275a065c5775434a3f4cb2b2bae89a92c9d59a921efef1d6058a0cc32f19915fd3702e59e03d11a065d5501f494be1518b4c67c861b3ec5590bf6bb7e4e835aa91f,https://i.scdn.co/image/dc8230f6ce4fe3be65887bfd45b4f2781cb663b2,_best_electronic/dance_album
Do It Again,The Chemical Brothers,We Are The Night,0.867,0.714,E,-5.144,major,0.0662,0.0224,0.704,0.104,0.623,123.974,5XIdG3U7eQozVo6cRZFLxD,332973,4,E major,grammy_best_electronic/dance_album,https://mosaic.scdn.co/640/3104dd8ef93910b4f9d53f2e63053275a065c5775434a3f4cb2b2bae89a92c9d59a921efef1d6058a0cc32f19915fd3702e59e03d11a065d5501f494be1518b4c67c861b3ec5590bf6bb7e4e835aa91f,https://i.scdn.co/image/dc8230f6ce4fe3be65887bfd45b4f2781cb663b2,_best_electronic/dance_album
Das Spiegel,The Chemical Brothers,We Are The Night,0.711,0.545,C#,-5.046,major,0.0363,0.0266,0.619,0.0525,0.755,122.987,2JnmZmnuu2V8axvB5K0SsP,351693,4,C# major,grammy_best_electronic/dance_album,https://mosaic.scdn.co/640/3104dd8ef93910b4f9d53f2e63053275a065c5775434a3f4cb2b2bae89a92c9d59a921efef1d6058a0cc32f19915fd3702e59e03d11a065d5501f494be1518b4c67c861b3ec5590bf6bb7e4e835aa91f,https://i.scdn.co/image/dc8230f6ce4fe3be65887bfd45b4f2781cb663b2,_best_electronic/dance_album
The Salmon Dance,The Chemical Brothers,We Are The Night,0.863,0.736,C,-6.888,major,0.0439,0.0421,5.03e-5,0.0968,0.739,124.013,0ZpZQMXC3A6LTZH1U5kPdJ,220227,4,C major,grammy_best_electronic/dance_album,https://mosaic.scdn.co/640/3104dd8ef93910b4f9d53f2e63053275a065c5775434a3f4cb2b2bae89a92c9d59a921efef1d6058a0cc32f19915fd3702e59e03d11a065d5501f494be1518b4c67c861b3ec5590bf6bb7e4e835aa91f,https://i.scdn.co/image/dc8230f6ce4fe3be65887bfd45b4f2781cb663b2,_best_electronic/dance_album
Burst Generator,The Chemical Brothers,We Are The Night,0.623,0.915,D,-6.663,major,0.0536,0.00249,0.848,0.114,0.516,117.011,4qzL9wXfEybgzoKOu4OUan,412840,4,D major,grammy_best_electronic/dance_album,https://mosaic.scdn.co/640/3104dd8ef93910b4f9d53f2e63053275a065c5775434a3f4cb2b2bae89a92c9d59a921efef1d6058a0cc32f19915fd3702e59e03d11a065d5501f494be1518b4c67c861b3ec5590bf6bb7e4e835aa91f,https://i.scdn.co/image/dc8230f6ce4fe3be65887bfd45b4f2781cb663b2,_best_electronic/dance_album
A Modern Midnight Conversation,The Chemical Brothers,We Are The Night,0.62,0.983,E,-4.249,major,0.0462,0.0245,0.813,0.129,0.399,122.979,752FalUAToR71GKRsdQFlI,356427,4,E major,grammy_best_electronic/dance_album,https://mosaic.scdn.co/640/3104dd8ef93910b4f9d53f2e63053275a065c5775434a3f4cb2b2bae89a92c9d59a921efef1d6058a0cc32f19915fd3702e59e03d11a065d5501f494be1518b4c67c861b3ec5590bf6bb7e4e835aa91f,https://i.scdn.co/image/dc8230f6ce4fe3be65887bfd45b4f2781cb663b2,_best_electronic/dance_album
Battle Scars,The Chemical Brothers,We Are The Night,0.751,0.615,A,-6.278,major,0.0322,0.09,0.0241,0.125,0.565,120.978,46uQf7mgUksSRXVIH5k2FX,350480,4,A major,grammy_best_electronic/dance_album,https://mosaic.scdn.co/640/3104dd8ef93910b4f9d53f2e63053275a065c5775434a3f4cb2b2bae89a92c9d59a921efef1d6058a0cc32f19915fd3702e59e03d11a065d5501f494be1518b4c67c861b3ec5590bf6bb7e4e835aa91f,https://i.scdn.co/image/dc8230f6ce4fe3be65887bfd45b4f2781cb663b2,_best_electronic/dance_album
Harpoons,The Chemical Brothers,We Are The Night,0.0995,0.352,C,-10.727,major,0.0402,0.711,0.89,0.127,0.0458,88.739,3lI6revNvok5NUHI6WNhWr,145187,4,C major,grammy_best_electronic/dance_album,https://mosaic.scdn.co/640/3104dd8ef93910b4f9d53f2e63053275a065c5775434a3f4cb2b2bae89a92c9d59a921efef1d6058a0cc32f19915fd3702e59e03d11a065d5501f494be1518b4c67c861b3ec5590bf6bb7e4e835aa91f,https://i.scdn.co/image/dc8230f6ce4fe3be65887bfd45b4f2781cb663b2,_best_electronic/dance_album
The Pills Won’t Help You Now,The Chemical Brothers,We Are The Night,0.564,0.631,B,-6.942,major,0.0327,0.207,0.249,0.121,0.374,141.965,1riEjr5B4PkEoGUuN0oXsM,394149,4,B major,grammy_best_electronic/dance_album,https://mosaic.scdn.co/640/3104dd8ef93910b4f9d53f2e63053275a065c5775434a3f4cb2b2bae89a92c9d59a921efef1d6058a0cc32f19915fd3702e59e03d11a065d5501f494be1518b4c67c861b3ec5590bf6bb7e4e835aa91f,https://i.scdn.co/image/dc8230f6ce4fe3be65887bfd45b4f2781cb663b2,_best_electronic/dance_album
Love Is Strong,The Rolling Stones,Voodoo Lounge (Remastered 2009),0.536,0.86,G,-5.024,major,0.0479,0.0199,0.167,0.0619,0.532,110.162,3Is1ugfPG3hdFWTq15nNBV,228867,4,G major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/5ea1996b318550e89e1a0f017311c4507b52713d,_best_rock_album
You Got Me Rocking,The Rolling Stones,Voodoo Lounge (Remastered 2009),0.5,0.792,C,-3.569,major,0.0351,0.00117,0.137,0.296,0.662,126.27,0JTrB3fXGdyGcwxFFECsm1,216133,4,C major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/5ea1996b318550e89e1a0f017311c4507b52713d,_best_rock_album
Sparks Will Fly,The Rolling Stones,Voodoo Lounge (Remastered 2009),0.426,0.949,G,-4.086,major,0.112,0.00843,0.00166,0.304,0.628,155.157,0cCApinL6pNKz5HC4ptxSp,195467,4,G major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/5ea1996b318550e89e1a0f017311c4507b52713d,_best_rock_album
The Worst,The Rolling Stones,Voodoo Lounge (Remastered 2009),0.502,0.47,A,-10.803,major,0.0351,0.176,2.85e-4,0.261,0.273,139.005,3ZpTSIpuTsQqRPzZmS7yzb,144867,4,A major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/5ea1996b318550e89e1a0f017311c4507b52713d,_best_rock_album
New Faces,The Rolling Stones,Voodoo Lounge (Remastered 2009),0.537,0.477,D,-10.543,major,0.0269,0.385,0,0.346,0.655,110.634,63I05wfNrImvTufyFjZweu,171760,3,D major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/5ea1996b318550e89e1a0f017311c4507b52713d,_best_rock_album
Moon Is Up,The Rolling Stones,Voodoo Lounge (Remastered 2009),0.648,0.646,C,-8.086,major,0.0276,0.121,0.168,0.184,0.572,116.1,0D5hODcjdnKjFmTdqfMGHa,220307,4,C major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/5ea1996b318550e89e1a0f017311c4507b52713d,_best_rock_album
Out Of Tears,The Rolling Stones,Voodoo Lounge (Remastered 2009),0.383,0.476,D,-7.008,major,0.0302,0.399,0.00139,0.131,0.15,142.603,3mP4j0qZkutkxDN4zgbtnA,327600,4,D major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/5ea1996b318550e89e1a0f017311c4507b52713d,_best_rock_album
I Go Wild,The Rolling Stones,Voodoo Lounge (Remastered 2009),0.48,0.971,G#,-3.056,major,0.0866,0.0398,0.0209,0.299,0.522,108.985,0trapmPLLO4k2YQehFrO3v,264e3,4,G# major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/5ea1996b318550e89e1a0f017311c4507b52713d,_best_rock_album
Brand New Car,The Rolling Stones,Voodoo Lounge (Remastered 2009),0.634,0.764,A,-6.324,major,0.0609,0.0163,5.15e-4,0.422,0.721,118.887,3QKJss7717GxhLHzO040wc,254e3,4,A major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/5ea1996b318550e89e1a0f017311c4507b52713d,_best_rock_album
Sweethearts Together,The Rolling Stones,Voodoo Lounge (Remastered 2009),0.67,0.554,G,-7.723,major,0.0273,0.0748,5.05e-5,0.146,0.666,127.406,54EMrgM3V16raw6r1mAQbC,285640,4,G major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/5ea1996b318550e89e1a0f017311c4507b52713d,_best_rock_album
Suck On The Jugular,The Rolling Stones,Voodoo Lounge (Remastered 2009),0.496,0.896,B,-5.909,major,0.0769,0.128,0.0344,0.0892,0.761,103.689,4pz9KMfqlxYnhrhvPxVW5T,266533,4,B major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/5ea1996b318550e89e1a0f017311c4507b52713d,_best_rock_album
Blinded By Rainbows,The Rolling Stones,Voodoo Lounge (Remastered 2009),0.417,0.493,G,-8.135,major,0.0472,0.723,0.00111,0.124,0.295,88.93,2BPuGATHtSHLud79E6tOQm,273907,4,G major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/5ea1996b318550e89e1a0f017311c4507b52713d,_best_rock_album
Baby Break It Down,The Rolling Stones,Voodoo Lounge (Remastered 2009),0.426,0.738,C,-5.697,major,0.0414,0.102,1.55e-6,0.167,0.716,199.403,0YdL0lrO1K6XAR6Q1SJ6SD,248227,4,C major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/5ea1996b318550e89e1a0f017311c4507b52713d,_best_rock_album
Thru and Thru,The Rolling Stones,Voodoo Lounge (Remastered 2009),0.394,0.312,E,-9.557,major,0.0294,0.712,1.92e-5,0.083,0.234,88.691,64cSND3LNJY0GeK2zy0QLJ,361093,4,E major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/5ea1996b318550e89e1a0f017311c4507b52713d,_best_rock_album
Mean Disposition,The Rolling Stones,Voodoo Lounge (Remastered 2009),0.36,0.908,B,-5.61,minor,0.069,0.0971,0.207,0.229,0.822,184.672,54vUpRNkjPNkxs2iIG8Xc3,248507,4,B minor,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/5ea1996b318550e89e1a0f017311c4507b52713d,_best_rock_album
All I Really Want - 2015 Remastered,Alanis Morissette,Jagged Little Pill (Remastered),0.562,0.896,A#,-7.974,minor,0.203,0.0117,0,0.322,0.362,93.378,6rRIRMEhVclbTleCJQsrPm,284093,4,A# minor,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/210df514d37e3ea434a5d440f3448bb00cc0ce44,_best_rock_album
You Oughta Know - 2015 Remastered,Alanis Morissette,Jagged Little Pill (Remastered),0.665,0.834,E,-7.737,major,0.0576,0.21,0,0.452,0.411,105.292,3jS7bB0oXVOwGFZn3aE5NV,249493,4,E major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/210df514d37e3ea434a5d440f3448bb00cc0ce44,_best_rock_album
Perfect - 2015 Remastered,Alanis Morissette,Jagged Little Pill (Remastered),0.385,0.335,E,-8.46,major,0.0315,0.562,0,0.121,0.076,170.386,71MfSDt9aSa43hcFQNYW8w,187507,4,E major,grammy_best_rock_album,https://mosaic.scdn.co/640/210df514d37e3ea434a5d440f3448bb00cc0ce445ea1996b318550e89e1a0f017311c4507b52713dcfc839977c39a71177b09967d87fb2918c794af5f45c000fa4d70909a4ab02bb57ae5bd871d2ce76,https://i.scdn.co/image/210df514d37e3ea434a5d440f3448bb00cc0ce44,_best_rock_album
