mlb_id,mlb_name,mlb_pos,mlb_team,mlb_team_long,bats,throws,birth_year,bp_id,bref_id,bref_name,cbs_id,cbs_name,cbs_pos,espn_id,espn_name,espn_pos,fg_id,fg_name,fg_pos,lahman_id,nfbc_id,nfbc_name,nfbc_pos,retro_id,retro_name,debut,yahoo_id,yahoo_name,yahoo_pos,mlb_depth,ottoneu_id,ottoneu_name,ottoneu_pos
460579,Nyjer Morgan,CF,CLE,Cleveland Indians,L,L,1980,48487,morgany01,Nyjer Morgan,1099503,Nyjer Morgan,CF,28885,Nyjer Morgan,CF,4885,Nyjer Morgan,OF,morgany01,8116,Nyjer Morgan,CF,morgn001,Nyjer Morgan,20070901,8116,Nyjer Morgan,CF/RF,,472,Nyjer Morgan,OF
607297,O'Koyea Dickson,LF,LAD,Los Angeles Dodgers,R,R,1990,70556,dicksok01,O'Koyea Dickson,2048789,O'Koyea Dickson,LF,32909,O'Koyea Dickson,LF,12677,O'Koyea Dickson,OF,,10817,O'Koyea Dickson,LF,,,20170902,,,,,23725,O'Koyea Dickson,1B/OF
628333,Odrisamer Despaigne,P,MIA,Miami Marlins,R,R,1987,103737,despaod01,Odrisamer Despaigne,2132830,Odrisamer Despaigne,SP,33617,Odrisamer Despaigne,SP,16017,Odrisamer Despaigne,P,despaod01,9713,Odrisamer Despaigne,P,despo001,Odrisamer Despaigne,20140623,9713,Odrisamer Despaigne,RP,,18339,Odrisamer Despaigne,SP/RP
546318,Odubel Herrera,CF,PHI,Philadelphia Phillies,L,R,1991,66013,herreod01,Odubel Herrera,2046496,Odubel Herrera,CF,32868,Odubel Herrera,CF,11476,Odubel Herrera,OF,herreod01,9906,Odubel Herrera,CF,herro001,Odubel Herrera,20150406,9906,Odúbel Herrera,2B,CF1,17822,Odubel Herrera,OF
543118,Oliver Drake,P,MIL,Milwaukee Brewers,R,R,1987,57806,drakeol01,Oliver Drake,1915128,Oliver Drake,RP,31615,Oliver Drake,RP,8823,Oliver Drake,P,drakeol01,9311,Oliver Drake,P,drako001,Oliver Drake,20150523,9311,Oliver Drake,RP,RP4,4697,Oliver Drake,RP
424144,Oliver Perez,P,WSH,Washington Nationals,L,L,1981,639,perezol01,Oliver Perez,225417,Oliver Perez,RP,5192,Oliver Perez,RP,1514,Oliver Perez,P,perezol01,6945,Oliver Perez,P,pereo002,Oliver Perez,20020616,6945,Oliver Pérez,RP,RP5,9744,Oliver Perez,RP
408299,Omar Infante,2B,KC,Kansas City Royals,R,R,1981,1424,infanom01,Omar Infante,225374,Omar Infante,2B,5339,Omar Infante,2B,1609,Omar Infante,2B,infanom01,7016,Omar Infante,2B,infao001,Omar Infante,20020907,7016,Omar Infante,2B,,7230,Omar Infante,2B
553882,Omar Narvaez,C,CWS,Chicago White Sox,L,R,1992,66068,narvaom01,Omar Narvaez,2171702,Omar Narvaez,C,34254,Omar Narvaez,C,13338,Omar Narvaez,C,narvaom01,10337,Omar Narvaez,C,narvo001,Omar Narvaez,20160717,10337,Omar Narváez,C,C1,9639,Omar Narvaez,C
435560,Omar Quintanilla,SS,NYM,New York Mets,L,R,1981,45469,quintom01,Omar Quintanilla,490393,Omar Quintanilla,SS,6374,Omar Quintanilla,SS,6335,Omar Quintanilla,2B/SS,quintom01,7615,Omar Quintanilla,SS,quino001,Omar Quintanilla,20050731,7615,Omar Quintanilla,SS/2B,,1154,Omar Quintanilla,Util
435408,Omir Santos,C,CLE,Cleveland Indians,R,R,1981,42393,santoom01,Omir Santos,542704,Omir Santos,C,29259,Omir Santos,C,3583,Omir Santos,C,santoom01,8374,Omir Santos,C,santo001,Omir Santos,20080905,8374,Omir Santos,C,,693,Omir Santos,Util
607162,Onelki Garcia,P,KC,Kansas City Royals,L,L,1989,101785,garcion01,Onelki Garcia,2044532,Onelki Garcia,SP,32774,Onelki Garcia,SP,13674,Onelki Garcia,P,garcion01,9532,Onelki Garcia,P,garco001,Onelki Garcia,20130911,9532,Onelki Garcia,RP,,,,
606115,Orlando Arcia,SS,MIL,Milwaukee Brewers,R,R,1994,69600,arciaor01,Orlando Arcia,2041500,Orlando Arcia,SS,32530,Orlando Arcia,SS,13185,Orlando Arcia,SS,arciaor01,9871,Orlando Arcia,SS,arcio002,Orlando Arcia,20160802,9871,Orlando Arcia,SS,SS1,18433,Orlando Arcia,SS
593525,Orlando Calixte,SS,SF,San Francisco Giants,R,R,1992,67344,calixor01,Orlando Calixte,2044530,Orlando Calixte,LF,32775,Orlando Calixte,LF,11905,Orlando Calixte,OF,calixor01,9937,Orlando Calixte,SS,calio001,Orlando Calixte,20150419,9937,Orlando Calixte,SS,,20230,Orlando Calixte,2B/SS/3B/OF
591712,Oscar Hernandez,C,ARI,Arizona Diamondbacks,R,R,1993,66875,hernaos01,Oscar Hernandez,2118148,Oscar Hernandez,C,33296,Oscar Hernandez,C,13490,Oscar Hernandez,C,hernaos01,9899,Oscar Hernandez,C,herno002,Oscar Hernandez,20150712,9899,Óscar Hernández,C,,12755,Oscar Hernandez,C
570805,Oscar Taveras,OF,STL,St. Louis Cardinals,L,L,1992,66418,taveros01,Oscar Taveras,1804467,Oscar Taveras,RF,31207,Oscar Taveras,RF,11173,Oscar Taveras,OF,taveros01,9297,Oscar Taveras,RF,taveo001,Oscar Taveras,20140531,9297,Oscar Taveras,RF,,9946,Oscar Taveras,Util
542455,Oswaldo Arcia,LF,SD,San Diego Padres,L,R,1991,59769,arciaos01,Oswaldo Arcia,1803783,Oswaldo Arcia,RF,31262,Oswaldo Arcia,RF,10306,Oswaldo Arcia,OF,arciaos01,9342,Oswaldo Arcia,LF,arcio001,Oswaldo Arcia,20130415,9342,Oswaldo Arcia,LF,,12046,Oswaldo Arcia,OF
615703,Owen Spiwak,P,TOR,Toronto Blue Jays,L,R,1995,106948,,,,,,,,,sa738385,Owen Spiwak,,,,,,,,22220202,,,,,19655,Owen Spiwak,C
645277,Ozzie Albies,2B,ATL,Atlanta Braves,S,R,1997,104004,albieoz01,Ozzie Albies,2167464,Ozzie Albies,2B,33783,Ozzie Albies,2B,16556,Ozzie Albies,2B,,10237,Ozzie Albies,2B,,,20170801,,,,,18397,Ozhaino Albies,2B/SS
502208,P.J. Walters,P,LAD,Los Angeles Dodgers,R,R,1985,50184,waltepj01,P.J. Walters,1537194,P.J. Walters,SP,29701,P.J. Walters,SP,9557,P.J. Walters,P,waltepj01,8448,P.J. Walters,P,waltp001,P.J. Walters,20090417,8448,P.J. Walters,SP/RP,,2871,P.J. Walters,RP
467055,Pablo Sandoval,3B,SF,San Francisco Giants,S,R,1986,48901,sandopa01,Pablo Sandoval,585912,Pablo Sandoval,3B,29212,Pablo Sandoval,3B,5409,Pablo Sandoval,3B,sandopa01,8326,Pablo Sandoval,3B,sandp001,Pablo Sandoval,20080814,8326,Pablo Sandoval,3B,DH2,2125,Pablo Sandoval,3B
572089,Paco Rodriguez,P,ATL,Atlanta Braves,L,L,1991,100107,rodrist02,Paco Rodriguez,2011399,Paco Rodriguez,RP,32579,Paco Rodriguez,RP,13398,Paco Rodriguez,P,rodrist02,9306,Paco Rodriguez,P,rodrp001,Paco Rodriguez,20120909,9306,Paco Rodriguez,RP,RP4,18222,Paco Rodriguez,RP
502179,Paolo Espino,P,TEX,Texas Rangers,R,R,1987,65808,espinpa01,Paolo Espino,2118885,Paolo Espino,RP,29989,Paolo Espino,RP,8246,Paolo Espino,P,,10702,Paolo Espino,P,,,20170519,10702,Paolo Espino,SP,,2775,Paolo Espino,SP/RP
592170,Parker Bridwell,P,LAA,Los Angeles Angels,R,R,1991,66941,bridwpa01,Parker Bridwell,2118843,Parker Bridwell,SP,31607,Parker Bridwell,SP,11502,Parker Bridwell,P,bridwpa01,10373,Parker Bridwell,P,bridp001,Parker Bridwell,20160821,10373,Parker Bridwell,RP,,14838,Parker Bridwell,SP/RP
534737,Pat Dean,P,MIN,Minnesota Twins,L,L,1989,65940,deanpa02,Pat Dean,2119259,Pat Dean,RP,31664,Pat Dean,RP,11350,Pat Dean,P,deanpa02,10286,Pat Dean,P,deanp001,Pat Dean,20160511,10286,Pat Dean,SP,,14127,Pat Dean,SP/RP
572990,Pat Light,P,SEA,Seattle Mariners,R,R,1991,99897,lightpa01,Pat Light,2051272,Pat Light,RP,34389,Pat Light,RP,13427,Pat Light,P,lightpa01,10277,Pat Light,P,lighp001,Pat Light,20160426,10277,Pat Light,RP,RP10,18473,Pat Light,RP
519003,Pat McCoy,P,BAL,Baltimore Orioles,L,L,1988,56074,mccoypa01,Pat McCoy,2038849,Patrick McCoy,RP,32630,Patrick McCoy,RP,6605,Pat McCoy,P,mccoypa01,9743,Patrick McCoy,P,mccop001,Pat McCoy,20140622,9743,Patrick McCoy,RP,,4611,Patrick McCoy,RP
450212,Pat Neshek,P,COL,Colorado Rockies,S,R,1980,40263,neshepa01,Pat Neshek,549738,Pat Neshek,RP,28489,Pat Neshek,RP,4682,Pat Neshek,P,neshepa01,7792,Pat Neshek,P,neshp001,Pat Neshek,20060707,7792,Pat Neshek,RP,RP5,13399,Pat Neshek,RP
642162,Pat Valaika,SS,COL,Colorado Rockies,R,R,1992,102775,valaipa01,Pat Valaika,2119384,Pat Valaika,SS,33364,Pat Valaika,SS,14885,Pat Valaika,3B/SS,valaipa01,10403,Pat Valaika,SS,valap001,Pat Valaika,20160906,10403,Pat Valaika,SS,3B4,18632,Pat Valaika,2B/SS/3B
519381,Pat Venditte,P,SEA,Seattle Mariners,L,S,1985,58768,vendipa01,Pat Venditte,1813194,Pat Venditte,RP,31475,Pat Venditte,RP,7108,Pat Venditte,P,vendipa01,9986,Pat Venditte,P,vendp001,Pat Venditte,20150605,9986,Pat Venditte,RP,,4416,Pat Venditte,RP
571578,Patrick Corbin,P,ARI,Arizona Diamondbacks,L,L,1989,59626,corbipa01,Patrick Corbin,1758836,Patrick Corbin,SP,31313,Patrick Corbin,SP,9323,Patrick Corbin,P,corbipa01,9168,Patrick Corbin,P,corbp001,Patrick Corbin,20120430,9168,Patrick Corbin,SP,SP5,8520,Patrick Corbin,SP/RP
623182,Patrick Kivlehan,RF,CIN,Cincinnati Reds,R,R,1989,101262,kivlepa01,Patrick Kivlehan,2114649,Patrick Kivlehan,RF,33389,Patrick Kivlehan,RF,13910,Patrick Kivlehan,OF,kivlepa01,10150,Patrick Kivlehan,3B,kivlp001,Patrick Kivlehan,20160820,10150,Patrick Kivlehan,3B,,,,
572119,Patrick Schuster,P,PHI,Philadelphia Phillies,R,L,1990,60671,schuspa01,Patrick Schuster,2109067,Patrick Schuster,RP,33116,Patrick Schuster,RP,10029,Patrick Schuster,P,schuspa01,10332,Patrick Schuster,P,schup001,Patrick Schuster,20160705,10332,Patrick Schuster,RP,,12536,Patrick Schuster,RP
621112,Paul Blackburn,P,OAK,Oakland Athletics,R,R,1993,100519,blackpa01,Paul Blackburn,2044524,Paul Blackburn,SP,32776,Paul Blackburn,SP,14739,Paul Blackburn,P,,10756,Paul Blackburn,P,,,22220202,10756,Paul Blackburn,SP,,,,
518560,Paul Clemens,P,SD,San Diego Padres,R,R,1988,58152,clemepa02,Paul Clemens,1915033,Paul Clemens,SP,31609,Paul Clemens,SP,8037,Paul Clemens,P,clemepa02,9363,Paul Clemens,P,clemp002,Paul Clemens,20130409,9363,Paul Clemens,SP,SP7,5747,Paul Clemens,SP/RP
657557,Paul DeJong,SS,STL,St. Louis Cardinals,R,R,1993,105846,dejonpa01,Paul DeJong,2211775,Paul DeJong,SS,35185,Paul DeJong,SS,18015,Paul DeJong,SS,,10713,Paul DeJong,SS,,,20170528,10713,Paul DeJong,3B,,21601,Paul Dejong,2B/SS/3B
643316,Paul Fry,P,BAL,Baltimore Orioles,L,L,1992,103372,,,2169912,Paul Fry,RP,33909,Paul Fry,RP,sa738159,Paul Fry,,,10685,Paul Fry,P,,,22220202,,,,,19479,Paul Fry,RP
502671,Paul Goldschmidt,1B,ARI,Arizona Diamondbacks,R,R,1987,59307,goldspa01,Paul Goldschmidt,1765052,Paul Goldschmidt,1B,31027,Paul Goldschmidt,1B,9218,Paul Goldschmidt,1B,goldspa01,8967,Paul Goldschmidt,1B,goldp001,Paul Goldschmidt,20110801,8967,Paul Goldschmidt,1B,1B1,4374,Paul Goldschmidt,1B
457926,Paul Janish,SS,BAL,Baltimore Orioles,R,R,1982,46184,janispa01,Paul Janish,1099426,Paul Janish,SS,29130,Paul Janish,SS,7412,Paul Janish,SS,janispa01,8245,Paul Janish,SS,janip001,Paul Janish,20080514,8245,Paul Janish,3B,,1320,Paul Janish,SS/3B
430904,Paul Maholm,P,CIN,Cincinnati Reds,L,L,1982,45552,maholpa01,Paul Maholm,482825,Paul Maholm,RP,6398,Paul Maholm,RP,8678,Paul Maholm,P,maholpa01,7636,Paul Maholm,P,mahop002,Paul Maholm,20050830,7636,Paul Maholm,SP/RP,,15224,Paul Maholm,RP
623149,Paul Sewald,P,NYM,New York Mets,R,R,1990,101231,sewalpa01,Paul Sewald,2218312,Paul Sewald,RP,35009,Paul Sewald,RP,13892,Paul Sewald,P,,10657,Paul Sewald,P,,,20170408,10657,Paul Sewald,RP,,,,
449181,Paulo Orlando,RF,KC,Kansas City Royals,R,R,1985,52285,orlanpa01,Paulo Orlando,1208670,Paulo Orlando,RF,29357,Paulo Orlando,RF,8628,Paulo Orlando,OF,orlanpa01,9918,Paulo Orlando,RF,orlap001,Paulo Orlando,20150409,9918,Paulo Orlando,RF,CF2,1950,Paulo Orlando,OF
476883,Pedro Alvarez,1B,BAL,Baltimore Orioles,L,R,1987,59218,alvarpe01,Pedro Alvarez,1630071,Pedro Alvarez,1B,29962,Pedro Alvarez,1B,2495,Pedro Alvarez,3B,alvarpe01,8645,Pedro Alvarez,1B,alvap001,Pedro Alvarez,20100616,8645,Pedro Álvarez,1B,,5654,Pedro Alvarez,1B/3B/OF
520980,Pedro Baez,P,LAD,Los Angeles Dodgers,R,R,1988,55520,baezpe01,Pedro Baez,1670544,Pedro Baez,RP,30694,Pedro Baez,RP,5420,Pedro Baez,P,baezpe01,9695,Pedro Baez,P,baezp001,Pedro Baez,20140505,9695,Pedro Báez,RP,RP9,4879,Pedro Baez,RP
474039,Pedro Beato,P,PHI,Philadelphia Phillies,R,R,1986,49753,beatope01,Pedro Beato,1630072,Pedro Beato,RP,30989,Pedro Beato,RP,1330,Pedro Beato,P,beatope01,8878,Pedro Beato,P,beatp001,Pedro Beato,20110401,8878,Pedro Beato,RP,,2527,Pedro Beato,RP
465674,Pedro Ciriaco,2B,TEX,Texas Rangers,R,R,1985,45898,ciriape01,Pedro Ciriaco,1654332,Pedro Ciriaco,3B,30084,Pedro Ciriaco,3B,5278,Pedro Ciriaco,3B/SS,ciriape01,8822,Pedro Ciriaco,3B,cirip001,Pedro Ciriaco,20100908,8822,Pedro Ciriaco,3B/2B,,2262,Pedro Ciriaco,2B/SS
408230,Pedro Feliciano,P,NYM,New York Mets,L,L,1976,31290,felicpe01,Pedro Feliciano,225355,Pedro Feliciano,RP,5314,Pedro Feliciano,RP,1601,Pedro Feliciano,P,felicpe01,6995,Pedro Feliciano,P,felip002,Pedro Feliciano,20020904,6995,Pedro Feliciano,RP,,9165,Pedro Feliciano,RP
471896,Pedro Figueroa,P,TEX,Texas Rangers,L,L,1985,49686,figuepe01,Pedro Figueroa,1725469,Pedro Figueroa,RP,30558,Pedro Figueroa,RP,6616,Pedro Figueroa,P,figuepe01,9159,Pedro Figueroa,P,figup001,Pedro Figueroa,20120421,9159,Pedro Figueroa,RP,,6738,Pedro Figueroa,RP
465753,Pedro Florimon,CF,PHI,Philadelphia Phillies,S,R,1986,49622,floripe01,Pedro Florimon,1209012,Pedro Florimon,SS,30310,Pedro Florimon,SS,8385,Pedro Florimon,SS,floripe01,9069,Pedro Florimon,SS,florp001,Pedro Florimon,20110910,9069,Pedro Florimón,SS,,2532,Pedro Florimon Jr.,2B/SS/3B/OF
517060,Pedro Hernandez,P,COL,Colorado Rockies,L,L,1989,57590,hernape02,Pedro Hernandez,1915103,Pedro Hernandez,SP,32040,Pedro Hernandez,SP,4578,Pedro Hernandez,P,hernape02,9242,Pedro Hernandez,P,hernp001,Pedro Hernandez,20120718,9242,Pedro Hernandez,SP,,6109,Pedro Hernandez,SP/RP
600474,Pedro Severino,C,WSH,Washington Nationals,R,R,1993,69314,severpe01,Pedro Severino,2118146,Pedro Severino,C,33299,Pedro Severino,C,14523,Pedro Severino,C,severpe01,10077,Pedro Severino,C,sevep001,Pedro Severino,20150920,10077,Pedro Severino,C,C3,23866,Pedro Severino,C
467008,Pedro Strop,P,CHC,Chicago Cubs,R,R,1985,46719,stroppe01,Pedro Strop,1392909,Pedro Strop,RP,29763,Pedro Strop,RP,4070,Pedro Strop,P,stroppe01,8565,Pedro Strop,P,strop001,Pedro Strop,20090828,8565,Pedro Strop,RP,RP3,2298,Pedro Strop,RP
543881,Pedro Villarreal,P,CIN,Cincinnati Reds,R,R,1987,58773,villape01,Pedro Villarreal,1915314,Pedro Villarreal,RP,32083,Pedro Villarreal,RP,9904,Pedro Villarreal,P,villape01,9285,Pedro Villarreal,P,villp001,Pedro Villarreal,20120905,9285,Pedro Villarreal,RP,,6204,Pedro Villarreal,RP
592330,Perci Garner,P,CLE,Cleveland Indians,R,R,1988,66997,garnepe01,Perci Garner,2264446,Perci Garner,RP,31826,Perci Garner,RP,10887,Perci Garner,P,garnepe01,10381,Perci Garner,P,garnp002,Perci Garner,20160831,10381,Perci Garner,RP,RP8,13683,Percival Garner,RP
518902,Pete Kozma,SS,TEX,Texas Rangers,R,R,1988,57426,kozmape01,Pete Kozma,1733857,Pete Kozma,3B,30011,Pete Kozma,3B,2539,Pete Kozma,SS,kozmape01,8934,Pete Kozma,SS,kozmp001,Pete Kozma,20110518,8934,Pete Kozma,2B,,17746,Pete Kozma,SS/3B
434681,Pete Orr,3B,PHI,Philadelphia Phillies,L,R,1979,40607,orrpe01,Pete Orr,292414,Pete Orr,3B,6088,Pete Orr,3B,2748,Pete Orr,2B/3B,orrpe01,7424,Pete Orr,2B,orr-p001,Pete Orr,20050405,7424,Pete Orr,2B,,5394,Pete Orr,Util
488721,Peter Bourjos,CF,TB,Tampa Bay Rays,R,R,1987,50054,bourjpe01,Peter Bourjos,1099038,Peter Bourjos,CF,29318,Peter Bourjos,CF,2578,Peter Bourjos,OF,bourjpe01,8777,Peter Bourjos,CF,bourp001,Peter Bourjos,20100803,8777,Peter Bourjos,RF,,3309,Peter Bourjos,OF
493247,Peter Moylan,P,KC,Kansas City Royals,R,R,1978,49614,moylape01,Peter Moylan,1102973,Peter Moylan,RP,6500,Peter Moylan,RP,4891,Peter Moylan,P,moylape01,7728,Peter Moylan,P,moylp001,Peter Moylan,20060412,7728,Peter Moylan,RP,,3416,Peter Moylan,RP
598284,Peter O'Brien,LF,LAD,Los Angeles Dodgers,R,R,1990,68318,obriepe01,Peter O'Brien,2116989,Peter O'Brien,LF,33179,Peter O'Brien,LF,13288,Peter O'Brien,OF,obriepe04,9901,Peter O'Brien,LF,obrip002,Peter O'Brien,20150911,9901,Peter O'Brien,LF,DH3,18350,Peter O'Brien,1B/OF
457435,Phil Coke,P,PIT,Pittsburgh Pirates,L,L,1982,45832,cokeph01,Phil Coke,1638998,Phil Coke,RP,29235,Phil Coke,RP,5535,Phil Coke,P,cokeph01,8350,Phil Coke,P,cokep001,Phil Coke,20080901,8350,Phil Coke,RP,,2178,Phil Coke,SP/RP
594838,Phil Gosselin,2B,TEX,Texas Rangers,R,R,1988,67762,gosseph01,Philip Gosselin,1804763,Phil Gosselin,3B,31222,Phil Gosselin,3B,10953,Phil Gosselin,2B,gosseph01,9492,Phil Gosselin,2B,gossp001,Phil Gosselin,20130816,9492,Phil Gosselin,2B,3B3,14459,Philip Gosselin,2B/3B
461833,Phil Hughes,P,MIN,Minnesota Twins,R,R,1986,47865,hugheph01,Phil Hughes,584965,Phil Hughes,SP,28638,Phil Hughes,SP,7450,Phil Hughes,P,hugheph01,7913,Phil Hughes,P,hughp001,Phil Hughes,20070426,7913,Phil Hughes,SP,SP6,685,Philip Hughes,SP
572947,Phil Irwin,P,TEX,Texas Rangers,R,R,1987,60436,irwinph01,Phil Irwin,2027412,Phil Irwin,SP,31807,Phil Irwin,SP,9489,Phil Irwin,P,irwinph01,9344,Phil Irwin,P,irwip001,Phil Irwin,20130414,9344,Phil Irwin,SP,,9414,Phillip Irwin,RP
607309,Phil Klein,P,PHI,Philadelphia Phillies,R,R,1989,69924,kleinph01,Phil Klein,2141175,Phil Klein,RP,33625,Phil Klein,SP,12675,Phil Klein,P,kleinph01,9777,Phil Klein,P,kleip001,Phil Klein,20140801,9777,Phil Klein,SP,,23608,Phil Klein,SP/RP
664208,Phil Maton,P,SD,San Diego Padres,R,R,1993,106414,matonph01,Phil Maton,2693484,Phil Maton,RP,36161,Phil Maton,RP,18064,Phil Maton,P,,10729,Phil Maton,P,,,20170611,10729,Phil Maton,RP,,22809,Phil Maton,RP
458950,Philip Humber,P,HOU,Houston Astros,R,R,1982,46132,humbeph01,Philip Humber,546232,Philip Humber,SP,28596,Philip Humber,RP,8586,Philip Humber,P,humbeph01,7873,Philip Humber,P,humbp001,Philip Humber,20060924,7873,Philip Humber,SP,,708,Philip Humber,RP
640447,Phillip Ervin,RF,CIN,Cincinnati Reds,R,R,1992,102427,ervinph01,Phil Ervin,2117199,Phillip Ervin,RF,33234,Phillip Ervin,RF,14738,Phillip Ervin,OF,,9562,Phillip Ervin,CF,,,20170422,9562,Phillip Ervin,CF,,18270,Phil Ervin,OF
595943,Phillip Evans,3B,NYM,New York Mets,R,R,1992,70393,evansph01,Phillip Evans,1953529,Phillip Evans,3B,32201,Phillip Evans,3B,12950,Phillip Evans,3B,,10827,Phillip Evans,3B,,,20170908,,,,,,,
518418,Phillippe Aumont,P,PHI,Philadelphia Phillies,L,R,1989,57739,aumonph01,Phillippe Aumont,1499971,Phillippe Aumont,RP,29501,Phillippe Aumont,RP,5362,Phillippe Aumont,P,aumonph01,8643,Phillippe Aumont,P,aumop001,Phillippe Aumont,20120823,8643,Phillippe Aumont,RP,,5117,Phillippe Aumont,RP
572955,Pierce Johnson,P,CHC,Chicago Cubs,R,R,1991,99839,johnspi01,Pierce Johnson,2044525,Pierce Johnson,RP,32777,Pierce Johnson,RP,13435,Pierce Johnson,P,,9559,Pierce Johnson,P,,,20170519,9559,Pierce Johnson,RP,,18330,Pierce Johnson,SP/RP
502011,Preston Claiborne,P,TEX,Texas Rangers,R,R,1988,65796,claibpr01,Preston Claiborne,1958827,Preston Claiborne,RP,32309,Preston Claiborne,RP,10500,Preston Claiborne,P,claibpr01,9389,Preston Claiborne,P,claip001,Preston Claiborne,20130505,9389,Preston Claiborne,RP,,13540,Preston Claiborne,RP
543258,Preston Guilmet,P,MIL,Milwaukee Brewers,R,R,1987,59997,guilmpr01,Preston Guilmet,2040032,Preston Guilmet,RP,31799,Preston Guilmet,RP,7303,Preston Guilmet,P,guilmpr01,9453,Preston Guilmet,P,guilp001,Preston Guilmet,20130710,9453,Preston Guilmet,RP,,11067,Preston Guilmet,RP
605512,Preston Tucker,LF,HOU,Houston Astros,L,L,1990,70886,tuckepr01,Preston Tucker,2066800,Preston Tucker,DH,33066,Preston Tucker,DH,13633,Preston Tucker,OF,tuckepr01,9958,Preston Tucker,LF,tuckp001,Preston Tucker,20150507,9958,Preston Tucker,LF,LF4,18390,Preston Tucker,OF
425902,Prince Fielder,DH,TEX,Texas Rangers,L,R,1984,31366,fieldpr01,Prince Fielder,390862,Prince Fielder,DH,5915,Prince Fielder,DH,4613,Prince Fielder,1B,fieldpr01,7290,Prince Fielder,DH,fielp001,Prince Fielder,20050613,7290,Prince Fielder,DH,,15248,Prince Fielder,1B
450641,Quintin Berry,CF,MIL,Milwaukee Brewers,L,L,1984,52341,berryqu01,Quintin Berry,1603009,Quintin Berry,CF,30418,Quintin Berry,CF,9414,Quintin Berry,OF,berryqu01,9194,Quintin Berry,LF,berrq001,Quintin Berry,20120523,9194,Quintin Berry,LF/CF,,2612,Quintin Berry,OF
285079,R.A. Dickey,P,ATL,Atlanta Braves,R,R,1974,5034,dicker.01,R.A. Dickey,174972,R.A. Dickey,SP,4695,R.A. Dickey,SP,1245,R.A. Dickey,P,dickera01,6708,R.A. Dickey,P,dickr001,R.A. Dickey,20010422,6708,R.A. Dickey,SP,SP4,732,R.A. Dickey,SP
571439,R.J. Alvarez,P,TEX,Texas Rangers,R,R,1991,100166,alvarrj01,R.J. Alvarez,2044115,R.J. Alvarez,RP,32730,R.J. Alvarez,RP,13401,R.J. Alvarez,P,alvarrj01,9837,R.J. Alvarez,P,alvar001,R.J. Alvarez,20140903,9837,R.J. Alvarez,RP,RP11,18323,R.J. Alvarez,RP
467785,Radhames Liz,P,PIT,Pittsburgh Pirates,R,R,1983,46208,lizra01,Radhames Liz,1179743,Radhames Liz,RP,28858,Radhames Liz,RP,5843,Radhames Liz,P,lizra01,8095,Radhames Liz,P,liz-r001,Radhames Liz,20070825,8095,Radhames Liz,RP,,1220,Radhames Liz,RP
622441,Rafael Bautista,CF,WSH,Washington Nationals,R,R,1993,100904,bautira01,Rafael Bautista,2121210,Rafael Bautista,RF,33510,Rafael Bautista,RF,15769,Rafael Bautista,OF,,10687,Rafael Bautista,CF,,,20170430,10687,Rafael Bautista,LF,,,,
429783,Rafael Betancourt,P,COL,Colorado Rockies,R,R,1975,32749,betanra01,Rafael Betancourt,223412,Rafael Betancourt,RP,3985,Rafael Betancourt,RP,177,Rafael Betancourt,,betanra01,6146,Rafael Betancourt,P,betar001,Rafael Betancourt,20030713,6146,Rafael Betancourt,RP,,12286,Rafael Betancourt,RP
646240,Rafael Devers,3B,BOS,Boston Red Sox,L,R,1996,104042,deverra01,Rafael Devers,2165929,Rafael Devers,3B,33859,Rafael Devers,3B,17350,Rafael Devers,3B,,10235,Rafael Devers,3B,,,20170725,,,,,18344,Rafael Devers,3B
503569,Rafael Dolis,P,DET,Detroit Tigers,R,R,1988,50619,dolisra01,Rafael Dolis,1725474,Rafael Dolis,SP,30514,Rafael Dolis,RP,4185,Rafael Dolis,P,dolisra01,9088,Rafael Dolis,P,dolir001,Rafael Dolis,20110926,9088,Rafael Dolis,RP,,2834,Rafael Dolis,RP
279577,Rafael Furcal,2B,MIA,Miami Marlins,S,R,1977,73,furcara02,Rafael Furcal,174989,Rafael Furcal,2B,4243,Rafael Furcal,2B,88,Rafael Furcal,,furcara01,6404,Rafael Furcal,2B,furcr001,Rafael Furcal,20000404,6404,Rafael Furcal,2B/SS,,3654,Rafael Furcal,Util
607257,Rafael Lopez,C,TOR,Toronto Blue Jays,L,R,1987,69886,lopezra02,Rafael Lopez,2040996,Raffy Lopez,C,32647,Raffy Lopez,C,12606,Raffy Lopez,C,lopezra02,9829,Raffy Lopez,C,loper002,Rafael Lopez,20140902,9829,Raffy López,C,,14365,Rafael Lopez,Util
514669,Rafael Martin,P,WSH,Washington Nationals,R,R,1984,56039,martira04,Rafael Martin,1928686,Rafael Martin,RP,32043,Rafael Martin,RP,10258,Rafael Martin,P,martira04,9932,Rafael Martin,P,martr005,Rafael Martin,20150415,9932,Rafael Martín,RP,RP7,4038,Rafael Martin,RP
606160,Rafael Montero,P,NYM,New York Mets,R,R,1990,69637,montera01,Rafael Montero,2038824,Rafael Montero,RP,32631,Rafael Montero,RP,12760,Rafael Montero,P,montera01,9598,Rafael Montero,P,montr004,Rafael Montero,20140514,9598,Rafael Montero,RP,,18198,Rafael Montero,SP/RP
