objectid,objectid_1,input_fid,near_fid,distance,distmet,distmiles,from_county,fromschoolnum,fromschool,fromlat,fromlon,tocounty,toschoolnum,toschoolname,tolat,tolon,tsid,fsid,tcoid,fcoid,copairid
168221,168221,353,33,.47604519,52907.188,32.874992,COLUMBIA,71,MELROSE PARK ELEMENTARY SCHOOL,30.184649,-82.624489,BAKER,91,WESTSIDE ELEMENTARY SCHOOL,30.280935,-82.158279,38,384,2,12,24
168519,168519,354,33,.47772121,53093.457,32.990734,COLUMBIA,161,NIBLACK ELEMENTARY SCHOOL,30.19902,-82.628929,BAKER,91,WESTSIDE ELEMENTARY SCHOOL,30.280935,-82.158279,38,389,2,12,24
14576,14576,30,350,.487091,54134.809,33.637798,BAKER,31,J FRANKLYN KELLER INTERMEDIATE SCHOOL,30.277275,-82.128227,COLUMBIA,81,EASTSIDE ELEMENTARY SCHOOL,30.184196,-82.606346,385,37,12,2,24
167611,167611,351,33,.48735663,54164.328,33.656143,COLUMBIA,91,FIVE POINTS ELEMENTARY SCHOOL,30.217403,-82.641479,BAKER,91,WESTSIDE ELEMENTARY SCHOOL,30.280935,-82.158279,38,386,2,12,24
15270,15270,32,620,.13965656,15521.29,9.6444798,BAKER,22,PREK/KINDERGARTEN CENTER,30.277103,-82.116631,DUVAL,2361,MAMIE AGNES JONES ELEMENTARY SCHOOL,30.30921,-81.980721,458,36,15,2,25
15281,15281,32,589,.1436353,15963.483,9.9192457,BAKER,22,PREK/KINDERGARTEN CENTER,30.277103,-82.116631,DUVAL,261,ESE PRE KINDERGARTEN DISABILITIES CENTER,30.302366,-81.975235,427,36,15,2,25
282248,282248,589,32,.1436353,15963.483,9.9192457,DUVAL,261,ESE PRE KINDERGARTEN DISABILITIES CENTER,30.302366,-81.975235,BAKER,22,PREK/KINDERGARTEN CENTER,30.277103,-82.116631,37,408,2,15,25
14967,14967,31,620,.1508086,16760.717,10.414623,BAKER,13,MACCLENNY ELEMENTARY SCHOOL,30.297968,-82.131104,DUVAL,2361,MAMIE AGNES JONES ELEMENTARY SCHOOL,30.30921,-81.980721,458,35,15,2,25
292120,292120,620,30,.15093,16774.209,10.423007,DUVAL,2361,MAMIE AGNES JONES ELEMENTARY SCHOOL,30.30921,-81.980721,BAKER,31,J FRANKLYN KELLER INTERMEDIATE SCHOOL,30.277275,-82.128227,35,490,2,15,25
15544,15544,33,728,.79672277,88546.969,55.020519,BAKER,91,WESTSIDE ELEMENTARY SCHOOL,30.280935,-82.158279,HAMILTON,41,HAMILTON COUNTY ELEMENTARY SCHOOL,30.478722,-82.930061,566,38,22,2,26
317264,317264,728,31,.81914973,91039.477,56.569294,HAMILTON,41,HAMILTON COUNTY ELEMENTARY SCHOOL,30.478722,-82.930061,BAKER,13,MACCLENNY ELEMENTARY SCHOOL,30.297968,-82.131104,36,566,2,22,26
14634,14634,30,728,.82675189,91884.375,57.094288,BAKER,31,J FRANKLYN KELLER INTERMEDIATE SCHOOL,30.277275,-82.128227,HAMILTON,41,HAMILTON COUNTY ELEMENTARY SCHOOL,30.478722,-82.930061,566,37,22,2,26
317265,317265,728,30,.82675189,91884.375,57.094288,HAMILTON,41,HAMILTON COUNTY ELEMENTARY SCHOOL,30.478722,-82.930061,BAKER,31,J FRANKLYN KELLER INTERMEDIATE SCHOOL,30.277275,-82.128227,35,566,2,22,26
15655,15655,33,729,.85965687,95541.406,59.366657,BAKER,91,WESTSIDE ELEMENTARY SCHOOL,30.280935,-82.158279,HAMILTON,3201,TEEN PARENT PROGRAM PK,30.523642,-82.982964,567,38,22,2,26
562076,562076,1126,32,.20733654,23043.176,14.318361,NASSAU,181,BRYCEVILLE ELEMENTARY SCHOOL,30.385906,-81.94014,BAKER,22,PREK/KINDERGARTEN CENTER,30.277103,-82.116631,37,1161,2,41,27
562077,562077,1126,31,.21024233,23366.123,14.519031,NASSAU,181,BRYCEVILLE ELEMENTARY SCHOOL,30.385906,-81.94014,BAKER,13,MACCLENNY ELEMENTARY SCHOOL,30.297968,-82.131104,36,1161,2,41,27
562078,562078,1126,30,.21720758,24140.234,15.000041,NASSAU,181,BRYCEVILLE ELEMENTARY SCHOOL,30.385906,-81.94014,BAKER,31,J FRANKLYN KELLER INTERMEDIATE SCHOOL,30.277275,-82.128227,35,1161,2,41,27
15549,15549,33,1126,.24208571,26905.164,16.718088,BAKER,91,WESTSIDE ELEMENTARY SCHOOL,30.280935,-82.158279,NASSAU,181,BRYCEVILLE ELEMENTARY SCHOOL,30.385906,-81.94014,1157,38,41,2,27
562618,562618,1128,31,.35550362,39510.316,24.550564,NASSAU,261,CALLAHAN INTERMEDIATE SCHOOL,30.551283,-81.881676,BAKER,13,MACCLENNY ELEMENTARY SCHOOL,30.297968,-82.131104,36,1164,2,41,27
15153,15153,32,1630,.5728572,63666.773,39.560688,BAKER,22,PREK/KINDERGARTEN CENTER,30.277103,-82.116631,PUTNAM,121,MELROSE ELEMENTARY SCHOOL,29.709049,-82.04261,1661,36,50,2,28
15455,15455,33,1630,.58346766,64846.016,40.293434,BAKER,91,WESTSIDE ELEMENTARY SCHOOL,30.280935,-82.158279,PUTNAM,121,MELROSE ELEMENTARY SCHOOL,29.709049,-82.04261,1661,38,50,2,28
903938,903938,1630,33,.58346766,64846.016,40.293434,PUTNAM,121,MELROSE ELEMENTARY SCHOOL,29.709049,-82.04261,BAKER,91,WESTSIDE ELEMENTARY SCHOOL,30.280935,-82.158279,38,1659,2,50,28
14849,14849,31,1630,.59553057,66186.672,41.12648,BAKER,13,MACCLENNY ELEMENTARY SCHOOL,30.297968,-82.131104,PUTNAM,121,MELROSE ELEMENTARY SCHOOL,29.709049,-82.04261,1661,35,50,2,28
903940,903940,1630,31,.59553057,66186.672,41.12648,PUTNAM,121,MELROSE ELEMENTARY SCHOOL,29.709049,-82.04261,BAKER,13,MACCLENNY ELEMENTARY SCHOOL,30.297968,-82.131104,36,1659,2,50,28
15223,15223,32,1639,.5169208,57450.059,35.6978,BAKER,22,PREK/KINDERGARTEN CENTER,30.277103,-82.116631,ST. JOHNS,501,HICKORY CREEK ELEMENTARY SCHOOL,30.064547,-81.645439,1757,36,54,2,29
14618,14618,30,1639,.52758288,58635.031,36.434109,BAKER,31,J FRANKLYN KELLER INTERMEDIATE SCHOOL,30.277275,-82.128227,ST. JOHNS,501,HICKORY CREEK ELEMENTARY SCHOOL,30.064547,-81.645439,1757,37,54,2,29
908547,908547,1639,31,.53885126,59887.395,37.212288,ST. JOHNS,501,HICKORY CREEK ELEMENTARY SCHOOL,30.064547,-81.645439,BAKER,13,MACCLENNY ELEMENTARY SCHOOL,30.297968,-82.131104,36,1772,2,54,29
14920,14920,31,1639,.53885126,59887.395,37.212288,BAKER,13,MACCLENNY ELEMENTARY SCHOOL,30.297968,-82.131104,ST. JOHNS,501,HICKORY CREEK ELEMENTARY SCHOOL,30.064547,-81.645439,1757,35,54,2,29
15222,15222,32,1640,.53924787,59931.469,37.239677,BAKER,22,PREK/KINDERGARTEN CENTER,30.277103,-82.116631,ST. JOHNS,241,JULINGTON CREEK ELEM. SCHOOL,30.114161,-81.602592,1758,36,54,2,29
976735,976735,1766,33,.82704002,91916.398,57.114185,SUWANNEE,89,BRANFORD ELEMENTARY SCHOOL,29.962242,-82.921455,BAKER,91,WESTSIDE ELEMENTARY SCHOOL,30.280935,-82.158279,38,1800,2,57,30
15477,15477,33,1766,.82704002,91916.398,57.114185,BAKER,91,WESTSIDE ELEMENTARY SCHOOL,30.280935,-82.158279,SUWANNEE,89,BRANFORD ELEMENTARY SCHOOL,29.962242,-82.921455,1797,38,57,2,30
15543,15543,33,1767,.83002019,92247.617,57.319992,BAKER,91,WESTSIDE ELEMENTARY SCHOOL,30.280935,-82.158279,SUWANNEE,60,SUWANNEE ELEMENTARY SCHOOL,30.27829,-82.988297,1798,38,57,2,30
15542,15542,33,1768,.83698094,93021.227,57.800694,BAKER,91,WESTSIDE ELEMENTARY SCHOOL,30.280935,-82.158279,SUWANNEE,42,SUWANNEE INTERMEDIATE SCHOOL,30.283506,-82.995262,1799,38,57,2,30
14567,14567,30,1766,.85349196,94856.242,58.940918,BAKER,31,J FRANKLYN KELLER INTERMEDIATE SCHOOL,30.277275,-82.128227,SUWANNEE,89,BRANFORD ELEMENTARY SCHOOL,29.962242,-82.921455,1797,37,57,2,30
15488,15488,33,1773,.32547948,36173.465,22.47714,BAKER,91,WESTSIDE ELEMENTARY SCHOOL,30.280935,-82.158279,UNION,31,LAKE BUTLER ELEMENTARY SCHOOL,30.016451,-82.347977,1804,38,59,2,31
978153,978153,1773,32,.34851184,38733.258,24.067722,UNION,31,LAKE BUTLER ELEMENTARY SCHOOL,30.016451,-82.347977,BAKER,22,PREK/KINDERGARTEN CENTER,30.277103,-82.116631,37,1804,2,59,31
978154,978154,1773,31,.35536641,39495.066,24.54109,UNION,31,LAKE BUTLER ELEMENTARY SCHOOL,30.016451,-82.347977,BAKER,13,MACCLENNY ELEMENTARY SCHOOL,30.297968,-82.131104,36,1804,2,59,31
14880,14880,31,1773,.35536641,39495.066,24.54109,BAKER,13,MACCLENNY ELEMENTARY SCHOOL,30.297968,-82.131104,UNION,31,LAKE BUTLER ELEMENTARY SCHOOL,30.016451,-82.347977,1804,35,59,2,31
17621,17621,53,270,.40842041,45391.434,28.204922,BAY,251,WALLER ELEMENTARY SCHOOL,30.365986,-85.440437,CALHOUN,131,BLOUNTSTOWN ELEMENTARY SCHOOL,30.45575,-85.042007,305,51,7,3,32
17422,17422,51,270,.56474757,62765.48,39.000652,BAY,511,TOMMY SMITH ELEMENTARY SCHOOL,30.240795,-85.564247,CALHOUN,131,BLOUNTSTOWN ELEMENTARY SCHOOL,30.45575,-85.042007,305,58,7,3,32
131599,131599,270,51,.56474757,62765.48,39.000652,CALHOUN,131,BLOUNTSTOWN ELEMENTARY SCHOOL,30.45575,-85.042007,BAY,511,TOMMY SMITH ELEMENTARY SCHOOL,30.240795,-85.564247,62,305,3,7,32
15918,15918,36,270,.58461583,64973.621,40.372723,BAY,461,DEER POINT ELEMENTARY SCHOOL,30.258123,-85.592209,CALHOUN,131,BLOUNTSTOWN ELEMENTARY SCHOOL,30.45575,-85.042007,305,55,7,3,32
131600,131600,270,36,.58461583,64973.621,40.372723,CALHOUN,131,BLOUNTSTOWN ELEMENTARY SCHOOL,30.45575,-85.042007,BAY,461,DEER POINT ELEMENTARY SCHOOL,30.258123,-85.592209,44,305,3,7,32
315226,315226,717,53,.69210523,76919.883,47.795788,GADSDEN,151,CHATTAHOOCHEE ELEMENTARY SCHL,30.701052,-84.834846,BAY,251,WALLER ELEMENTARY SCHOOL,30.365986,-85.440437,65,556,3,18,33
17664,17664,53,717,.69210523,76919.883,47.795788,BAY,251,WALLER ELEMENTARY SCHOOL,30.365986,-85.440437,GADSDEN,151,CHATTAHOOCHEE ELEMENTARY SCHL,30.701052,-84.834846,555,51,18,3,33
17663,17663,53,719,.73306614,81472.234,50.624485,BAY,251,WALLER ELEMENTARY SCHOOL,30.365986,-85.440437,GADSDEN,141,GREENSBORO ELEMENTARY SCHOOL,30.570299,-84.73642,557,51,18,3,33
315394,315394,719,53,.73306614,81472.234,50.624485,GADSDEN,141,GREENSBORO ELEMENTARY SCHOOL,30.570299,-84.73642,BAY,251,WALLER ELEMENTARY SCHOOL,30.365986,-85.440437,65,555,3,18,33
17464,17464,51,717,.86247063,95854.125,59.56097,BAY,511,TOMMY SMITH ELEMENTARY SCHOOL,30.240795,-85.564247,GADSDEN,151,CHATTAHOOCHEE ELEMENTARY SCHL,30.701052,-84.834846,555,58,18,3,33
317074,317074,727,53,.3579801,39785.551,24.721586,GULF,22,WEWAHITCHKA ELEMENTARY SCHOOL,30.105957,-85.194405,BAY,251,WALLER ELEMENTARY SCHOOL,30.365986,-85.440437,65,563,3,21,34
15685,15685,34,727,.40705034,45239.168,28.110306,BAY,101,CALLAWAY ELEMENTARY SCHOOL,30.145603,-85.599518,GULF,22,WEWAHITCHKA ELEMENTARY SCHOOL,30.105957,-85.194405,565,41,21,3,34
16893,16893,46,727,.40708387,45242.895,28.112623,BAY,211,PARKER ELEMENTARY SCHOOL,30.135738,-85.600395,GULF,22,WEWAHITCHKA ELEMENTARY SCHOOL,30.105957,-85.194405,565,47,21,3,34
317046,317046,727,46,.40708387,45242.895,28.112623,GULF,22,WEWAHITCHKA ELEMENTARY SCHOOL,30.105957,-85.194405,BAY,211,PARKER ELEMENTARY SCHOOL,30.135738,-85.600395,56,563,3,21,34
17192,17192,49,727,.42395279,47117.691,29.277565,BAY,231,SPRINGFIELD ELEMENTARY SCHOOL,30.157539,-85.615204,GULF,22,WEWAHITCHKA ELEMENTARY SCHOOL,30.105957,-85.194405,565,49,21,3,34
17774,17774,54,912,.46342674,51504.785,32.003578,BAY,262,WEST BAY ELEMENTARY SCHOOL,30.288673,-85.860954,HOLMES,111,PONCE DE LEON ELEM. SCHOOL,30.740694,-85.963142,750,52,28,3,35
16159,16159,38,912,.55570465,61760.457,38.376156,BAY,81,HUTCHISON BEACH ELEMENTARY SCHOOL,30.199524,-85.836876,HOLMES,111,PONCE DE LEON ELEM. SCHOOL,30.740694,-85.963142,750,39,28,3,35
454642,454642,912,48,.55581909,61773.176,38.38406,HOLMES,111,PONCE DE LEON ELEM. SCHOOL,30.740694,-85.963142,BAY,221,SOUTHPORT ELEMENTARY SCHOOL,30.287968,-85.640686,59,750,3,28,35
17151,17151,48,912,.55581909,61773.176,38.38406,BAY,221,SOUTHPORT ELEMENTARY SCHOOL,30.287968,-85.640686,HOLMES,111,PONCE DE LEON ELEM. SCHOOL,30.740694,-85.963142,750,48,28,3,35
454577,454577,912,1846,.57306099,63689.426,39.57476,HOLMES,111,PONCE DE LEON ELEM. SCHOOL,30.740694,-85.963142,BAY,571,BREAKFAST POINT ACADEMY,30.1863,-85.818069,40,750,3,28,35
17657,17657,53,928,.43499845,48345.293,30.040363,BAY,251,WALLER ELEMENTARY SCHOOL,30.365986,-85.440437,JACKSON,271,COTTONDALE ELEMENTARY SCHOOL,30.79454,-85.365845,766,51,30,3,36
462625,462625,932,53,.46242762,51393.742,31.934582,JACKSON,9046,JCSB TAPP CONTRACT SITE,30.776228,-85.227036,BAY,251,WALLER ELEMENTARY SCHOOL,30.365986,-85.440437,65,772,3,30,36
462527,462527,931,53,.46327975,51488.449,31.993429,JACKSON,24,JACKSON COUNTY EARLY CHILDHOOD CENTER,30.783209,-85.239059,BAY,251,WALLER ELEMENTARY SCHOOL,30.365986,-85.440437,65,766,3,30,36
17660,17660,53,931,.46327975,51488.449,31.993429,BAY,251,WALLER ELEMENTARY SCHOOL,30.365986,-85.440437,JACKSON,24,JACKSON COUNTY EARLY CHILDHOOD CENTER,30.783209,-85.239059,769,51,30,3,36
462329,462329,929,53,.46412036,51581.871,32.051479,JACKSON,31,FRANK M. GOLSON ELEM. SCHOOL,30.785028,-85.240913,BAY,251,WALLER ELEMENTARY SCHOOL,30.365986,-85.440437,65,767,3,30,36
17735,17735,54,1137,.59292758,65897.383,40.94672,BAY,262,WEST BAY ELEMENTARY SCHOOL,30.288673,-85.860954,OKALOOSA,741,BLUEWATER ELEMENTARY SCHOOL,30.490927,-86.41832,1168,52,42,3,37
564503,564503,1137,54,.59292758,65897.383,40.94672,OKALOOSA,741,BLUEWATER ELEMENTARY SCHOOL,30.490927,-86.41832,BAY,262,WEST BAY ELEMENTARY SCHOOL,30.288673,-85.860954,66,1182,3,42,37
564737,564737,1139,54,.64146042,71291.266,44.298325,OKALOOSA,131,DESTIN ELEMENTARY SCHOOL,30.401499,-86.492416,BAY,262,WEST BAY ELEMENTARY SCHOOL,30.288673,-85.860954,66,1168,3,42,37
17734,17734,54,1139,.64146042,71291.266,44.298325,BAY,262,WEST BAY ELEMENTARY SCHOOL,30.288673,-85.860954,OKALOOSA,131,DESTIN ELEMENTARY SCHOOL,30.401499,-86.492416,1170,52,42,3,37
565201,565201,1143,54,.64235544,71390.742,44.360138,OKALOOSA,571,JAMES E PLEW ELEMENTARY SCHL,30.513451,-86.4627,BAY,262,WEST BAY ELEMENTARY SCHOOL,30.288673,-85.860954,66,1177,3,42,37
17736,17736,54,1830,.26937899,29938.51,18.602922,BAY,262,WEST BAY ELEMENTARY SCHOOL,30.288673,-85.860954,WALTON,154,BAY ELEMENTARY SCHOOL,30.366865,-86.118736,1861,52,62,3,38
16127,16127,38,1830,.32779151,36430.422,22.636806,BAY,81,HUTCHISON BEACH ELEMENTARY SCHOOL,30.199524,-85.836876,WALTON,154,BAY ELEMENTARY SCHOOL,30.366865,-86.118736,1861,39,62,3,38
1011596,1011596,1831,54,.34798762,38674.996,24.031521,WALTON,291,FREEPORT ELEMENTARY SCHOOL,30.508205,-86.130959,BAY,262,WEST BAY ELEMENTARY SCHOOL,30.288673,-85.860954,66,1866,3,62,38
17773,17773,54,1831,.34798762,38674.996,24.031521,BAY,262,WEST BAY ELEMENTARY SCHOOL,30.288673,-85.860954,WALTON,291,FREEPORT ELEMENTARY SCHOOL,30.508205,-86.130959,1862,52,62,3,38
1011409,1011409,1830,1846,.35072321,38979.027,24.220436,WALTON,154,BAY ELEMENTARY SCHOOL,30.366865,-86.118736,BAY,571,BREAKFAST POINT ACADEMY,30.1863,-85.818069,40,1863,3,62,38
1012282,1012282,1837,1847,.23397474,26003.719,16.157957,WASHINGTON,151,VERNON ELEMENTARY SCHOOL,30.627001,-85.707062,BAY,541,DEANE BOZEMAN SCHOOL,30.393925,-85.686577,43,1868,3,63,39
17152,17152,48,1837,.3454679,38394.957,23.857513,BAY,221,SOUTHPORT ELEMENTARY SCHOOL,30.287968,-85.640686,WASHINGTON,151,VERNON ELEMENTARY SCHOOL,30.627001,-85.707062,1868,48,63,3,39
1012283,1012283,1837,54,.37168336,41308.516,25.667915,WASHINGTON,151,VERNON ELEMENTARY SCHOOL,30.627001,-85.707062,BAY,262,WEST BAY ELEMENTARY SCHOOL,30.288673,-85.860954,66,1868,3,63,39
17775,17775,54,1837,.37168336,41308.516,25.667915,BAY,262,WEST BAY ELEMENTARY SCHOOL,30.288673,-85.860954,WASHINGTON,151,VERNON ELEMENTARY SCHOOL,30.627001,-85.707062,1868,52,63,3,39
1012286,1012286,1837,53,.37311676,41467.824,25.766903,WASHINGTON,151,VERNON ELEMENTARY SCHOOL,30.627001,-85.707062,BAY,251,WALLER ELEMENTARY SCHOOL,30.365986,-85.440437,65,1868,3,63,39
18005,18005,55,300,.13628899,15147.021,9.4119205,BRADFORD,131,LAWTEY ELEMENTARY SCHOOL,30.046328,-82.072121,CLAY,491,J.L. WILKINSON ELEMENTARY SCHL,30.081478,-81.940445,335,70,10,4,40
148767,148767,300,55,.13628899,15147.021,9.4119205,CLAY,491,J.L. WILKINSON ELEMENTARY SCHL,30.081478,-81.940445,BRADFORD,131,LAWTEY ELEMENTARY SCHOOL,30.046328,-82.072121,68,342,4,10,40
18756,18756,57,301,.1698233,18873.992,11.727752,BRADFORD,81,SOUTHSIDE ELEMENTARY SCHOOL,29.935579,-82.103439,CLAY,301,KEYSTONE HEIGHTS ELEMENTARY,29.779119,-82.037407,336,68,10,4,40
149272,149272,301,57,.1698233,18873.992,11.727752,CLAY,301,KEYSTONE HEIGHTS ELEMENTARY,29.779119,-82.037407,BRADFORD,81,SOUTHSIDE ELEMENTARY SCHOOL,29.935579,-82.103439,70,334,4,10,40
149269,149269,301,1852,.18718857,20803.951,12.926971,CLAY,301,KEYSTONE HEIGHTS ELEMENTARY,29.779119,-82.037407,BRADFORD,201,BRADFORD INTERVENTION CENTER,29.950859,-82.11187,67,334,4,10,40
19177,19177,58,350,.53684604,59664.535,37.073811,BRADFORD,51,STARKE ELEMENTARY SCHOOL,29.95179,-82.122414,COLUMBIA,81,EASTSIDE ELEMENTARY SCHOOL,30.184196,-82.606346,385,67,12,4,41
18379,18379,56,350,.54676795,60767.242,37.759003,BRADFORD,121,RAINBOW CENTER,29.950859,-82.11187,COLUMBIA,81,EASTSIDE ELEMENTARY SCHOOL,30.184196,-82.606346,385,69,12,4,41
1016981,1016981,1852,350,.54676795,60767.242,37.759003,BRADFORD,201,BRADFORD INTERVENTION CENTER,29.950859,-82.11187,COLUMBIA,81,EASTSIDE ELEMENTARY SCHOOL,30.184196,-82.606346,385,71,12,4,41
19175,19175,58,353,.55344707,61509.551,38.220249,BRADFORD,51,STARKE ELEMENTARY SCHOOL,29.95179,-82.122414,COLUMBIA,71,MELROSE PARK ELEMENTARY SCHOOL,30.184649,-82.624489,388,67,12,4,41
18783,18783,57,350,.56100613,62349.66,38.742271,BRADFORD,81,SOUTHSIDE ELEMENTARY SCHOOL,29.935579,-82.103439,COLUMBIA,81,EASTSIDE ELEMENTARY SCHOOL,30.184196,-82.606346,385,68,12,4,41
18079,18079,55,589,.27375752,30425.139,18.905298,BRADFORD,131,LAWTEY ELEMENTARY SCHOOL,30.046328,-82.072121,DUVAL,261,ESE PRE KINDERGARTEN DISABILITIES CENTER,30.302366,-81.975235,427,70,15,4,42
292065,292065,620,55,.27831963,30932.166,19.22035,DUVAL,2361,MAMIE AGNES JONES ELEMENTARY SCHOOL,30.30921,-81.980721,BRADFORD,131,LAWTEY ELEMENTARY SCHOOL,30.046328,-82.072121,68,490,4,15,42
279260,279260,580,55,.32018399,35584.93,22.111443,DUVAL,1421,CHAFFEE TRAIL ELEMENTARY,30.279068,-81.852242,BRADFORD,131,LAWTEY ELEMENTARY SCHOOL,30.046328,-82.072121,68,454,4,15,42
18082,18082,55,580,.32018399,35584.93,22.111443,BRADFORD,131,LAWTEY ELEMENTARY SCHOOL,30.046328,-82.072121,DUVAL,1421,CHAFFEE TRAIL ELEMENTARY,30.279068,-81.852242,418,70,15,4,42
18043,18043,55,670,.34740099,38609.797,23.991009,BRADFORD,131,LAWTEY ELEMENTARY SCHOOL,30.046328,-82.072121,DUVAL,511,WHITEHOUSE ELEMENTARY SCHOOL,30.311632,-81.847847,508,70,15,4,42
316091,316091,723,58,.72970974,81099.211,50.392696,GILCHRIST,41,TRENTON ELEMENTARY SCHOOL,29.619484,-82.772064,BRADFORD,51,STARKE ELEMENTARY SCHOOL,29.95179,-82.122414,71,561,4,19,43
316093,316093,723,56,.73869669,82098.008,51.013321,GILCHRIST,41,TRENTON ELEMENTARY SCHOOL,29.619484,-82.772064,BRADFORD,121,RAINBOW CENTER,29.950859,-82.11187,69,561,4,19,43
316089,316089,723,1852,.73869669,82098.008,51.013321,GILCHRIST,41,TRENTON ELEMENTARY SCHOOL,29.619484,-82.772064,BRADFORD,201,BRADFORD INTERVENTION CENTER,29.950859,-82.11187,67,561,4,19,43
19118,19118,58,722,.75972271,84434.82,52.465351,BRADFORD,51,STARKE ELEMENTARY SCHOOL,29.95179,-82.122414,GILCHRIST,32,BELL ELEMENTARY SCHOOL,29.750734,-82.855049,560,67,19,4,43
1016922,1016922,1852,722,.76965547,85538.734,53.151291,BRADFORD,201,BRADFORD INTERVENTION CENTER,29.950859,-82.11187,GILCHRIST,32,BELL ELEMENTARY SCHOOL,29.750734,-82.855049,560,71,19,4,43
502767,502767,1032,57,.65058756,72305.648,44.928635,LEVY,92,JOYCE M. BULLOCK ELEM. SCHOOL,29.38599,-82.451599,BRADFORD,81,SOUTHSIDE ELEMENTARY SCHOOL,29.935579,-82.103439,70,868,4,35,44
18706,18706,57,1032,.65058756,72305.648,44.928635,BRADFORD,81,SOUTHSIDE ELEMENTARY SCHOOL,29.935579,-82.103439,LEVY,92,JOYCE M. BULLOCK ELEM. SCHOOL,29.38599,-82.451599,870,68,35,4,44
19100,19100,58,1032,.65459329,72750.844,45.205265,BRADFORD,51,STARKE ELEMENTARY SCHOOL,29.95179,-82.122414,LEVY,92,JOYCE M. BULLOCK ELEM. SCHOOL,29.38599,-82.451599,870,67,35,4,44
18705,18705,57,1033,.65614218,72922.984,45.312225,BRADFORD,81,SOUTHSIDE ELEMENTARY SCHOOL,29.935579,-82.103439,LEVY,231,WILLISTON ELEMENTARY SCHOOL,29.376045,-82.446136,871,68,35,4,44
503473,503473,1033,57,.65614218,72922.984,45.312225,LEVY,231,WILLISTON ELEMENTARY SCHOOL,29.376045,-82.446136,BRADFORD,81,SOUTHSIDE ELEMENTARY SCHOOL,29.935579,-82.103439,70,869,4,35,44
545162,545162,1097,57,.575872,64001.84,39.768887,MARION,162,REDDICK-COLLIER ELEM. SCHOOL,29.367847,-82.199921,BRADFORD,81,SOUTHSIDE ELEMENTARY SCHOOL,29.935579,-82.103439,70,916,4,38,45
18710,18710,57,1097,.575872,64001.84,39.768887,BRADFORD,81,SOUTHSIDE ELEMENTARY SCHOOL,29.935579,-82.103439,MARION,162,REDDICK-COLLIER ELEM. SCHOOL,29.367847,-82.199921,935,68,38,4,45
545161,545161,1097,58,.5890643,65468.02,40.679928,MARION,162,REDDICK-COLLIER ELEM. SCHOOL,29.367847,-82.199921,BRADFORD,51,STARKE ELEMENTARY SCHOOL,29.95179,-82.122414,71,916,4,38,45
19104,19104,58,1097,.5890643,65468.02,40.679928,BRADFORD,51,STARKE ELEMENTARY SCHOOL,29.95179,-82.122414,MARION,162,REDDICK-COLLIER ELEM. SCHOOL,29.367847,-82.199921,935,67,38,4,45
545159,545159,1097,1852,.58962488,65530.32,40.718639,MARION,162,REDDICK-COLLIER ELEM. SCHOOL,29.367847,-82.199921,BRADFORD,201,BRADFORD INTERVENTION CENTER,29.950859,-82.11187,67,916,4,38,45
562024,562024,1126,55,.36432689,40490.926,25.159887,NASSAU,181,BRYCEVILLE ELEMENTARY SCHOOL,30.385906,-81.94014,BRADFORD,131,LAWTEY ELEMENTARY SCHOOL,30.046328,-82.072121,68,1161,4,41,46
18042,18042,55,1126,.36432689,40490.926,25.159887,BRADFORD,131,LAWTEY ELEMENTARY SCHOOL,30.046328,-82.072121,NASSAU,181,BRYCEVILLE ELEMENTARY SCHOOL,30.385906,-81.94014,1157,70,41,4,46
18442,18442,56,1126,.46771365,51981.227,32.299625,BRADFORD,121,RAINBOW CENTER,29.950859,-82.11187,NASSAU,181,BRYCEVILLE ELEMENTARY SCHOOL,30.385906,-81.94014,1157,69,41,4,46
1017044,1017044,1852,1126,.46771365,51981.227,32.299625,BRADFORD,201,BRADFORD INTERVENTION CENTER,29.950859,-82.11187,NASSAU,181,BRYCEVILLE ELEMENTARY SCHOOL,30.385906,-81.94014,1157,71,41,4,46
562023,562023,1126,56,.46771365,51981.227,32.299625,NASSAU,181,BRYCEVILLE ELEMENTARY SCHOOL,30.385906,-81.94014,BRADFORD,121,RAINBOW CENTER,29.950859,-82.11187,69,1161,4,41,46
18755,18755,57,1630,.23455517,26068.227,16.19804,BRADFORD,81,SOUTHSIDE ELEMENTARY SCHOOL,29.935579,-82.103439,PUTNAM,121,MELROSE ELEMENTARY SCHOOL,29.709049,-82.04261,1661,68,50,4,47
1016953,1016953,1852,1630,.25153431,27955.271,17.370594,BRADFORD,201,BRADFORD INTERVENTION CENTER,29.950859,-82.11187,PUTNAM,121,MELROSE ELEMENTARY SCHOOL,29.709049,-82.04261,1661,71,50,4,47
903887,903887,1630,56,.25153431,27955.271,17.370594,PUTNAM,121,MELROSE ELEMENTARY SCHOOL,29.709049,-82.04261,BRADFORD,121,RAINBOW CENTER,29.950859,-82.11187,69,1659,4,50,47
903885,903885,1630,58,.25552335,28398.611,17.646074,PUTNAM,121,MELROSE ELEMENTARY SCHOOL,29.709049,-82.04261,BRADFORD,51,STARKE ELEMENTARY SCHOOL,29.95179,-82.122414,71,1659,4,50,47
905103,905103,1632,57,.31494266,35002.41,21.749483,PUTNAM,341,OCHWILLA ELEMENTARY SCHOOL,29.629139,-82.030746,BRADFORD,81,SOUTHSIDE ELEMENTARY SCHOOL,29.935579,-82.103439,70,1664,4,50,47
