objectid,objectid_1,input_fid,near_fid,distance,distmet,distmiles,from_county,fromschoolnum,fromschool,fromlat,fromlon,tocounty,toschoolnum,toschoolname,tolat,tolon,tsid,fsid,tcoid,fcoid,copairid,from_lat_lon,to_lat_lon,drive_time,commute_dist
976423,976423,1765,4,0.73848772,82074.789,50.998894,SUMTER,102,WILDWOOD ELEMENTARY SCHOOL,28.857233,-82.038887,ALACHUA,281,CHESTER SHELL ELEMENTARY SCHL,29.593885,-82.090927,5,1795,1,56,18,28.857233+-82.038887,29.593885+-82.090927,64.31666666666666,60.80179253161536
2041,2041,4,1765,0.73848772,82074.789,50.998894,ALACHUA,281,CHESTER SHELL ELEMENTARY SCHL,29.593885,-82.090927,SUMTER,102,WILDWOOD ELEMENTARY SCHOOL,28.857233,-82.038887,1796,12,56,1,18,29.593885+-82.090927,28.857233+-82.038887,62.28333333333333,59.80946273761234
974738,974738,1763,20,0.7553485,83948.672,52.163273,SUMTER,181,LAKE PANASOFFKEE ELEM. SCHOOL,28.768162,-82.12291,ALACHUA,951,MICANOPY AREA COOPERATIVE SCHOOL INC.,29.504831,-82.289848,23,1796,1,56,18,28.768162+-82.12291,29.504831+-82.289848,49.733333333333334,56.56341962936451
976612,976612,1766,1841,0.35486358,39439.184,24.506365,SUWANNEE,89,BRANFORD ELEMENTARY SCHOOL,29.962242,-82.921455,ALACHUA,461,HIGH SPRINGS COMMUNITY SCHOOL,29.8344,-82.590416,12,1800,1,57,19,29.962242+-82.921455,29.8344+-82.590416,30.533333333333335,24.368314045971527
1014355,1014355,1841,1766,0.35486358,39439.184,24.506365,ALACHUA,461,HIGH SPRINGS COMMUNITY SCHOOL,29.8344,-82.590416,SUWANNEE,89,BRANFORD ELEMENTARY SCHOOL,29.962242,-82.921455,1797,17,57,1,19,29.8344+-82.590416,29.962242+-82.921455,30.633333333333333,24.35588662212678
976615,976615,1766,22,0.44726411,49708.484,30.887411,SUWANNEE,89,BRANFORD ELEMENTARY SCHOOL,29.962242,-82.921455,ALACHUA,531,NEWBERRY ELEMENTARY SCHOOL,29.637859,-82.613525,25,1800,1,57,19,29.962242+-82.921455,29.637859+-82.613525,44.61666666666667,37.130656963334125
976643,976643,1766,0,0.46030229,51157.539,31.787809,SUWANNEE,89,BRANFORD ELEMENTARY SCHOOL,29.962242,-82.921455,ALACHUA,161,ALACHUA ELEMENTARY SCHOOL,29.79541,-82.492447,1,1800,1,57,19,29.962242+-82.921455,29.79541+-82.492447,38.2,30.3595750815239
166,166,0,1766,0.46030229,51157.539,31.787809,ALACHUA,161,ALACHUA ELEMENTARY SCHOOL,29.79541,-82.492447,SUWANNEE,89,BRANFORD ELEMENTARY SCHOOL,29.962242,-82.921455,1797,10,57,1,19,29.79541+-82.492447,29.962242+-82.921455,37.983333333333334,30.26201980434264
978059,978059,1773,0,0.26406488,29347.906,18.235939,UNION,31,LAKE BUTLER ELEMENTARY SCHOOL,30.016451,-82.347977,ALACHUA,161,ALACHUA ELEMENTARY SCHOOL,29.79541,-82.492447,1,1804,1,59,20,30.016451+-82.347977,29.79541+-82.492447,24.766666666666666,19.73164220949654
13352,13352,27,1773,0.27808294,30905.861,19.204006,ALACHUA,571,W. W. IRBY ELEMENTARY SCHOOL,29.779131,-82.492928,UNION,31,LAKE BUTLER ELEMENTARY SCHOOL,30.016451,-82.347977,1804,28,59,1,20,29.779131+-82.492928,30.016451+-82.347977,27.316666666666666,20.80350751610594
978037,978037,1773,27,0.27808294,30905.861,19.204006,UNION,31,LAKE BUTLER ELEMENTARY SCHOOL,30.016451,-82.347977,ALACHUA,571,W. W. IRBY ELEMENTARY SCHOOL,29.779131,-82.492928,32,1804,1,59,20,30.016451+-82.347977,29.779131+-82.492928,27.733333333333334,20.79853654656804
978028,978028,1773,1841,0.30318066,33695.195,20.937216,UNION,31,LAKE BUTLER ELEMENTARY SCHOOL,30.016451,-82.347977,ALACHUA,461,HIGH SPRINGS COMMUNITY SCHOOL,29.8344,-82.590416,12,1804,1,59,20,30.016451+-82.347977,29.8344+-82.590416,28.733333333333334,22.15561123041438
1014366,1014366,1841,1773,0.30318066,33695.195,20.937216,ALACHUA,461,HIGH SPRINGS COMMUNITY SCHOOL,29.8344,-82.590416,UNION,31,LAKE BUTLER ELEMENTARY SCHOOL,30.016451,-82.347977,1804,17,59,1,20,29.8344+-82.590416,30.016451+-82.347977,28.05,22.14318380656963
997815,997815,1803,4,0.71929669,79941.914,49.673588,VOLUSIA,4831,PIERSON ELEMENTARY SCHOOL,29.242062,-81.463547,ALACHUA,281,CHESTER SHELL ELEMENTARY SCHL,29.593885,-82.090927,5,1830,1,60,21,29.242062+-81.463547,29.593885+-82.090927,82.61666666666666,72.58361170762745
2132,2132,4,1803,0.71929669,79941.914,49.673588,ALACHUA,281,CHESTER SHELL ELEMENTARY SCHL,29.593885,-82.090927,VOLUSIA,4831,PIERSON ELEMENTARY SCHOOL,29.242062,-81.463547,1834,12,60,1,21,29.593885+-82.090927,29.242062+-81.463547,80.35,71.85598604151754
10036,10036,20,1803,0.86708206,96366.633,59.879433,ALACHUA,951,MICANOPY AREA COOPERATIVE SCHOOL INC.,29.504831,-82.289848,VOLUSIA,4831,PIERSON ELEMENTARY SCHOOL,29.242062,-81.463547,1834,30,60,1,21,29.504831+-82.289848,29.242062+-81.463547,79.28333333333333,70.58963155173785
997811,997811,1803,20,0.86708206,96366.633,59.879433,VOLUSIA,4831,PIERSON ELEMENTARY SCHOOL,29.242062,-81.463547,ALACHUA,951,MICANOPY AREA COOPERATIVE SCHOOL INC.,29.504831,-82.289848,23,1830,1,60,21,29.242062+-81.463547,29.504831+-82.289848,77.63333333333334,70.25036288077627
15189,15189,32,55,0.23502934,26120.926,16.230785,BAKER,22,PREK/KINDERGARTEN CENTER,30.277103,-82.116631,BRADFORD,131,LAWTEY ELEMENTARY SCHOOL,30.046328,-82.072121,68,36,4,2,22,30.277103+-82.116631,30.046328+-82.072121,24.483333333333334,21.334779885468862
18041,18041,55,30,0.23766591,26413.951,16.412863,BRADFORD,131,LAWTEY ELEMENTARY SCHOOL,30.046328,-82.072121,BAKER,31,J FRANKLYN KELLER INTERMEDIATE SCHOOL,30.277275,-82.128227,35,70,2,4,22,30.046328+-82.072121,30.277275+-82.128227,25.883333333333333,21.65416467827885
14584,14584,30,55,0.23766591,26413.951,16.412863,BAKER,31,J FRANKLYN KELLER INTERMEDIATE SCHOOL,30.277275,-82.128227,BRADFORD,131,LAWTEY ELEMENTARY SCHOOL,30.046328,-82.072121,68,37,4,2,22,30.277275+-82.128227,30.046328+-82.072121,26.016666666666666,21.63800902728068
18040,18040,55,31,0.25846043,28725.035,17.848904,BRADFORD,131,LAWTEY ELEMENTARY SCHOOL,30.046328,-82.072121,BAKER,13,MACCLENNY ELEMENTARY SCHOOL,30.297968,-82.131104,36,70,2,4,22,30.046328+-82.072121,30.297968+-82.131104,29.483333333333334,23.03609420981468
14886,14886,31,55,0.25846043,28725.035,17.848904,BAKER,13,MACCLENNY ELEMENTARY SCHOOL,30.297968,-82.131104,BRADFORD,131,LAWTEY ELEMENTARY SCHOOL,30.046328,-82.072121,68,35,4,2,22,30.297968+-82.131104,30.046328+-82.072121,29.35,23.011860733317427
146943,146943,295,32,0.17138986,19048.1,11.835937,CLAY,411,CLAY HILL ELEMENTARY SCHOOL,30.144325,-82.008263,BAKER,22,PREK/KINDERGARTEN CENTER,30.277103,-82.116631,37,339,2,10,23,30.144325+-82.008263,30.277103+-82.116631,17.616666666666667,14.805411397438956
15185,15185,32,295,0.17138986,19048.1,11.835937,BAKER,22,PREK/KINDERGARTEN CENTER,30.277103,-82.116631,CLAY,411,CLAY HILL ELEMENTARY SCHOOL,30.144325,-82.008263,330,36,10,2,23,30.277103+-82.116631,30.144325+-82.008263,17.983333333333334,14.817838821283702
15208,15208,32,300,0.26327115,29259.693,18.181126,BAKER,22,PREK/KINDERGARTEN CENTER,30.277103,-82.116631,CLAY,491,J.L. WILKINSON ELEMENTARY SCHL,30.081478,-81.940445,335,36,10,2,23,30.277103+-82.116631,30.081478+-81.940445,26.333333333333332,21.408101686152868
148818,148818,300,32,0.26327115,29259.693,18.181126,CLAY,491,J.L. WILKINSON ELEMENTARY SCHL,30.081478,-81.940445,BAKER,22,PREK/KINDERGARTEN CENTER,30.277103,-82.116631,37,342,2,10,23,30.081478+-81.940445,30.277103+-82.116631,26.666666666666668,21.39629563350036
14905,14905,31,300,0.28847787,32061.143,19.921864,BAKER,13,MACCLENNY ELEMENTARY SCHOOL,30.297968,-82.131104,CLAY,491,J.L. WILKINSON ELEMENTARY SCHL,30.081478,-81.940445,335,35,10,2,23,30.297968+-82.131104,30.081478+-81.940445,31.15,23.08518253400143
15486,15486,33,350,0.45838726,50944.703,31.655561,BAKER,91,WESTSIDE ELEMENTARY SCHOOL,30.280935,-82.158279,COLUMBIA,81,EASTSIDE ELEMENTARY SCHOOL,30.184196,-82.606346,385,38,12,2,24,30.280935+-82.158279,30.184196+-82.606346,32.1,28.335147737214665
168221,168221,353,33,0.47604519,52907.188,32.874992,COLUMBIA,71,MELROSE PARK ELEMENTARY SCHOOL,30.184649,-82.624489,BAKER,91,WESTSIDE ELEMENTARY SCHOOL,30.280935,-82.158279,38,384,2,12,24,30.184649+-82.624489,30.280935+-82.158279,34.06666666666667,29.53253002465601
168519,168519,354,33,0.47772121,53093.457,32.990734,COLUMBIA,161,NIBLACK ELEMENTARY SCHOOL,30.19902,-82.628929,BAKER,91,WESTSIDE ELEMENTARY SCHOOL,30.280935,-82.158279,38,389,2,12,24,30.19902+-82.628929,30.280935+-82.158279,35.45,30.17564920862165
14576,14576,30,350,0.487091,54134.809,33.637798,BAKER,31,J FRANKLYN KELLER INTERMEDIATE SCHOOL,30.277275,-82.128227,COLUMBIA,81,EASTSIDE ELEMENTARY SCHOOL,30.184196,-82.606346,385,37,12,2,24,30.277275+-82.128227,30.184196+-82.606346,34.3,31.705465083909964
167611,167611,351,33,0.48735663,54164.328,33.656143,COLUMBIA,91,FIVE POINTS ELEMENTARY SCHOOL,30.217403,-82.641479,BAKER,91,WESTSIDE ELEMENTARY SCHOOL,30.280935,-82.158279,38,386,2,12,24,30.217403+-82.641479,30.280935+-82.158279,32,32.70960093056549
15270,15270,32,620,0.13965656,15521.29,9.6444798,BAKER,22,PREK/KINDERGARTEN CENTER,30.277103,-82.116631,DUVAL,2361,MAMIE AGNES JONES ELEMENTARY SCHOOL,30.30921,-81.980721,458,36,15,2,25,30.277103+-82.116631,30.30921+-81.980721,14.216666666666667,9.247246082876003
15281,15281,32,589,0.1436353,15963.483,9.9192457,BAKER,22,PREK/KINDERGARTEN CENTER,30.277103,-82.116631,DUVAL,261,ESE PRE KINDERGARTEN DISABILITIES CENTER,30.302366,-81.975235,427,36,15,2,25,30.277103+-82.116631,30.302366+-81.975235,13.25,9.126078700389725
282248,282248,589,32,0.1436353,15963.483,9.9192457,DUVAL,261,ESE PRE KINDERGARTEN DISABILITIES CENTER,30.302366,-81.975235,BAKER,22,PREK/KINDERGARTEN CENTER,30.277103,-82.116631,37,408,2,15,25,30.302366+-81.975235,30.277103+-82.116631,12.433333333333334,9.126078700389725
14967,14967,31,620,0.1508086,16760.717,10.414623,BAKER,13,MACCLENNY ELEMENTARY SCHOOL,30.297968,-82.131104,DUVAL,2361,MAMIE AGNES JONES ELEMENTARY SCHOOL,30.30921,-81.980721,458,35,15,2,25,30.297968+-82.131104,30.30921+-81.980721,17.966666666666665,10.658380060446989
292120,292120,620,30,0.15093,16774.209,10.423007,DUVAL,2361,MAMIE AGNES JONES ELEMENTARY SCHOOL,30.30921,-81.980721,BAKER,31,J FRANKLYN KELLER INTERMEDIATE SCHOOL,30.277275,-82.128227,35,490,2,15,25,30.30921+-81.980721,30.277275+-82.128227,16,10.959745088682096
15544,15544,33,728,0.79672277,88546.969,55.020519,BAKER,91,WESTSIDE ELEMENTARY SCHOOL,30.280935,-82.158279,HAMILTON,41,HAMILTON COUNTY ELEMENTARY SCHOOL,30.478722,-82.930061,566,38,22,2,26,30.280935+-82.158279,30.478722+-82.930061,57.93333333333333,57.18106259444842
317264,317264,728,31,0.81914973,91039.477,56.569294,HAMILTON,41,HAMILTON COUNTY ELEMENTARY SCHOOL,30.478722,-82.930061,BAKER,13,MACCLENNY ELEMENTARY SCHOOL,30.297968,-82.131104,36,566,2,22,26,30.478722+-82.930061,30.297968+-82.131104,59.35,61.26098584267876
14634,14634,30,728,0.82675189,91884.375,57.094288,BAKER,31,J FRANKLYN KELLER INTERMEDIATE SCHOOL,30.277275,-82.128227,HAMILTON,41,HAMILTON COUNTY ELEMENTARY SCHOOL,30.478722,-82.930061,566,37,22,2,26,30.277275+-82.128227,30.478722+-82.930061,60,59.65101308359182
317265,317265,728,30,0.82675189,91884.375,57.094288,HAMILTON,41,HAMILTON COUNTY ELEMENTARY SCHOOL,30.478722,-82.930061,BAKER,31,J FRANKLYN KELLER INTERMEDIATE SCHOOL,30.277275,-82.128227,35,566,2,22,26,30.478722+-82.930061,30.277275+-82.128227,55.18333333333333,59.76410264057902
15655,15655,33,729,0.85965687,95541.406,59.366657,BAKER,91,WESTSIDE ELEMENTARY SCHOOL,30.280935,-82.158279,HAMILTON,3201,TEEN PARENT PROGRAM PK,30.523642,-82.982964,567,38,22,2,26,30.280935+-82.158279,30.523642+-82.982964,62.016666666666666,62.17315875288316
562076,562076,1126,32,0.20733654,23043.176,14.318361,NASSAU,181,BRYCEVILLE ELEMENTARY SCHOOL,30.385906,-81.94014,BAKER,22,PREK/KINDERGARTEN CENTER,30.277103,-82.116631,37,1161,2,41,27,30.385906+-81.94014,30.277103+-82.116631,20.3,15.406898711524695
562077,562077,1126,31,0.21024233,23366.123,14.519031,NASSAU,181,BRYCEVILLE ELEMENTARY SCHOOL,30.385906,-81.94014,BAKER,13,MACCLENNY ELEMENTARY SCHOOL,30.297968,-82.131104,36,1161,2,41,27,30.385906+-81.94014,30.297968+-82.131104,24.633333333333333,16.826110514594767
562078,562078,1126,30,0.21720758,24140.234,15.000041,NASSAU,181,BRYCEVILLE ELEMENTARY SCHOOL,30.385906,-81.94014,BAKER,31,J FRANKLYN KELLER INTERMEDIATE SCHOOL,30.277275,-82.128227,35,1161,2,41,27,30.385906+-81.94014,30.277275+-82.128227,22.7,17.119397717330788
15549,15549,33,1126,0.24208571,26905.164,16.718088,BAKER,91,WESTSIDE ELEMENTARY SCHOOL,30.280935,-82.158279,NASSAU,181,BRYCEVILLE ELEMENTARY SCHOOL,30.385906,-81.94014,1157,38,41,2,27,30.280935+-82.158279,30.385906+-81.94014,30.933333333333334,23.940810665712238
562618,562618,1128,31,0.35550362,39510.316,24.550564,NASSAU,261,CALLAHAN INTERMEDIATE SCHOOL,30.551283,-81.881676,BAKER,13,MACCLENNY ELEMENTARY SCHOOL,30.297968,-82.131104,36,1164,2,41,27,30.551283+-81.881676,30.297968+-82.131104,37.55,31.034384196293644
15153,15153,32,1630,0.5728572,63666.773,39.560688,BAKER,22,PREK/KINDERGARTEN CENTER,30.277103,-82.116631,PUTNAM,121,MELROSE ELEMENTARY SCHOOL,29.709049,-82.04261,1661,36,50,2,28,30.277103+-82.116631,29.709049+-82.04261,57.46666666666667,46.165394098464965
15455,15455,33,1630,0.58346766,64846.016,40.293434,BAKER,91,WESTSIDE ELEMENTARY SCHOOL,30.280935,-82.158279,PUTNAM,121,MELROSE ELEMENTARY SCHOOL,29.709049,-82.04261,1661,38,50,2,28,30.280935+-82.158279,29.709049+-82.04261,59.583333333333336,46.213861051459475
903938,903938,1630,33,0.58346766,64846.016,40.293434,PUTNAM,121,MELROSE ELEMENTARY SCHOOL,29.709049,-82.04261,BAKER,91,WESTSIDE ELEMENTARY SCHOOL,30.280935,-82.158279,38,1659,2,50,28,29.709049+-82.04261,30.280935+-82.158279,60.86666666666667,46.1977054004613
14849,14849,31,1630,0.59553057,66186.672,41.12648,BAKER,13,MACCLENNY ELEMENTARY SCHOOL,30.297968,-82.131104,PUTNAM,121,MELROSE ELEMENTARY SCHOOL,29.709049,-82.04261,1661,35,50,2,28,30.297968+-82.131104,29.709049+-82.04261,63.21666666666667,48.17552990535274
903940,903940,1630,31,0.59553057,66186.672,41.12648,PUTNAM,121,MELROSE ELEMENTARY SCHOOL,29.709049,-82.04261,BAKER,13,MACCLENNY ELEMENTARY SCHOOL,30.297968,-82.131104,36,1659,2,50,28,29.709049+-82.04261,30.297968+-82.131104,61.516666666666666,47.79773622047244
15223,15223,32,1639,0.5169208,57450.059,35.6978,BAKER,22,PREK/KINDERGARTEN CENTER,30.277103,-82.116631,ST. JOHNS,501,HICKORY CREEK ELEMENTARY SCHOOL,30.064547,-81.645439,1757,36,54,2,29,30.277103+-82.116631,30.064547+-81.645439,53.766666666666666,48.066789946711204
14618,14618,30,1639,0.52758288,58635.031,36.434109,BAKER,31,J FRANKLYN KELLER INTERMEDIATE SCHOOL,30.277275,-82.128227,ST. JOHNS,501,HICKORY CREEK ELEMENTARY SCHOOL,30.064547,-81.645439,1757,37,54,2,29,30.277275+-82.128227,30.064547+-81.645439,55.28333333333333,48.37064045971526
908547,908547,1639,31,0.53885126,59887.395,37.212288,ST. JOHNS,501,HICKORY CREEK ELEMENTARY SCHOOL,30.064547,-81.645439,BAKER,13,MACCLENNY ELEMENTARY SCHOOL,30.297968,-82.131104,36,1772,2,54,29,30.064547+-81.645439,30.297968+-82.131104,61.75,50.345358108645506
14920,14920,31,1639,0.53885126,59887.395,37.212288,BAKER,13,MACCLENNY ELEMENTARY SCHOOL,30.297968,-82.131104,ST. JOHNS,501,HICKORY CREEK ELEMENTARY SCHOOL,30.064547,-81.645439,1757,35,54,2,29,30.297968+-82.131104,30.064547+-81.645439,58.55,49.74387079455977
15222,15222,32,1640,0.53924787,59931.469,37.239677,BAKER,22,PREK/KINDERGARTEN CENTER,30.277103,-82.116631,ST. JOHNS,241,JULINGTON CREEK ELEM. SCHOOL,30.114161,-81.602592,1758,36,54,2,29,30.277103+-82.116631,30.114161+-81.602592,48.983333333333334,43.72216257058776
976735,976735,1766,33,0.82704002,91916.398,57.114185,SUWANNEE,89,BRANFORD ELEMENTARY SCHOOL,29.962242,-82.921455,BAKER,91,WESTSIDE ELEMENTARY SCHOOL,30.280935,-82.158279,38,1800,2,57,30,29.962242+-82.921455,30.280935+-82.158279,62.13333333333333,53.48638948540523
15477,15477,33,1766,0.82704002,91916.398,57.114185,BAKER,91,WESTSIDE ELEMENTARY SCHOOL,30.280935,-82.158279,SUWANNEE,89,BRANFORD ELEMENTARY SCHOOL,29.962242,-82.921455,1797,38,57,2,30,30.280935+-82.158279,29.962242+-82.921455,63.36666666666667,53.50068102282669
15543,15543,33,1767,0.83002019,92247.617,57.319992,BAKER,91,WESTSIDE ELEMENTARY SCHOOL,30.280935,-82.158279,SUWANNEE,60,SUWANNEE ELEMENTARY SCHOOL,30.27829,-82.988297,1798,38,57,2,30,30.280935+-82.158279,30.27829+-82.988297,56.43333333333333,55.433766801877034
15542,15542,33,1768,0.83698094,93021.227,57.800694,BAKER,91,WESTSIDE ELEMENTARY SCHOOL,30.280935,-82.158279,SUWANNEE,42,SUWANNEE INTERMEDIATE SCHOOL,30.283506,-82.995262,1799,38,57,2,30,30.280935+-82.158279,30.283506+-82.995262,57.266666666666666,55.587245486359656
14567,14567,30,1766,0.85349196,94856.242,58.940918,BAKER,31,J FRANKLYN KELLER INTERMEDIATE SCHOOL,30.277275,-82.128227,SUWANNEE,89,BRANFORD ELEMENTARY SCHOOL,29.962242,-82.921455,1797,37,57,2,30,30.277275+-82.128227,29.962242+-82.921455,65.96666666666667,56.87099836952199
15488,15488,33,1773,0.32547948,36173.465,22.47714,BAKER,91,WESTSIDE ELEMENTARY SCHOOL,30.280935,-82.158279,UNION,31,LAKE BUTLER ELEMENTARY SCHOOL,30.016451,-82.347977,1804,38,59,2,31,30.280935+-82.158279,30.016451+-82.347977,32.2,25.197844587608365
978153,978153,1773,32,0.34851184,38733.258,24.067722,UNION,31,LAKE BUTLER ELEMENTARY SCHOOL,30.016451,-82.347977,BAKER,22,PREK/KINDERGARTEN CENTER,30.277103,-82.116631,37,1804,2,59,31,30.016451+-82.347977,30.277103+-82.116631,31.983333333333334,25.56756044698958
978154,978154,1773,31,0.35536641,39495.066,24.54109,UNION,31,LAKE BUTLER ELEMENTARY SCHOOL,30.016451,-82.347977,BAKER,13,MACCLENNY ELEMENTARY SCHOOL,30.297968,-82.131104,36,1804,2,59,31,30.016451+-82.347977,30.297968+-82.131104,36.083333333333336,27.172562236538614
14880,14880,31,1773,0.35536641,39495.066,24.54109,BAKER,13,MACCLENNY ELEMENTARY SCHOOL,30.297968,-82.131104,UNION,31,LAKE BUTLER ELEMENTARY SCHOOL,30.016451,-82.347977,1804,35,59,2,31,30.297968+-82.131104,30.016451+-82.347977,35.68333333333333,27.158892070309392
17621,17621,53,270,0.40842041,45391.434,28.204922,BAY,251,WALLER ELEMENTARY SCHOOL,30.365986,-85.440437,CALHOUN,131,BLOUNTSTOWN ELEMENTARY SCHOOL,30.45575,-85.042007,305,51,7,3,32,30.365986+-85.440437,30.45575+-85.042007,34.93333333333333,29.92337250457329
17422,17422,51,270,0.56474757,62765.48,39.000652,BAY,511,TOMMY SMITH ELEMENTARY SCHOOL,30.240795,-85.564247,CALHOUN,131,BLOUNTSTOWN ELEMENTARY SCHOOL,30.45575,-85.042007,305,58,7,3,32,30.240795+-85.564247,30.45575+-85.042007,47.93333333333333,42.34396126620536
131599,131599,270,51,0.56474757,62765.48,39.000652,CALHOUN,131,BLOUNTSTOWN ELEMENTARY SCHOOL,30.45575,-85.042007,BAY,511,TOMMY SMITH ELEMENTARY SCHOOL,30.240795,-85.564247,62,305,3,7,32,30.45575+-85.042007,30.240795+-85.564247,49.81666666666667,42.36384514435695
15918,15918,36,270,0.58461583,64973.621,40.372723,BAY,461,DEER POINT ELEMENTARY SCHOOL,30.258123,-85.592209,CALHOUN,131,BLOUNTSTOWN ELEMENTARY SCHOOL,30.45575,-85.042007,305,55,7,3,32,30.258123+-85.592209,30.45575+-85.042007,50.2,43.780571462658074
131600,131600,270,36,0.58461583,64973.621,40.372723,CALHOUN,131,BLOUNTSTOWN ELEMENTARY SCHOOL,30.45575,-85.042007,BAY,461,DEER POINT ELEMENTARY SCHOOL,30.258123,-85.592209,44,305,3,7,32,30.45575+-85.042007,30.258123+-85.592209,51.85,43.77684323550465
315226,315226,717,53,0.69210523,76919.883,47.795788,GADSDEN,151,CHATTAHOOCHEE ELEMENTARY SCHL,30.701052,-84.834846,BAY,251,WALLER ELEMENTARY SCHOOL,30.365986,-85.440437,65,556,3,18,33,30.701052+-84.834846,30.365986+-85.440437,65.4,55.63384832577746
17664,17664,53,717,0.69210523,76919.883,47.795788,BAY,251,WALLER ELEMENTARY SCHOOL,30.365986,-85.440437,GADSDEN,151,CHATTAHOOCHEE ELEMENTARY SCHL,30.701052,-84.834846,555,51,18,3,33,30.365986+-85.440437,30.701052+-84.834846,66.06666666666666,56.88404716455897
17663,17663,53,719,0.73306614,81472.234,50.624485,BAY,251,WALLER ELEMENTARY SCHOOL,30.365986,-85.440437,GADSDEN,141,GREENSBORO ELEMENTARY SCHOOL,30.570299,-84.73642,557,51,18,3,33,30.365986+-85.440437,30.570299+-84.73642,56.68333333333333,51.79191024417402
315394,315394,719,53,0.73306614,81472.234,50.624485,GADSDEN,141,GREENSBORO ELEMENTARY SCHOOL,30.570299,-84.73642,BAY,251,WALLER ELEMENTARY SCHOOL,30.365986,-85.440437,65,555,3,18,33,30.570299+-84.73642,30.365986+-85.440437,58.53333333333333,51.81117275113338
17464,17464,51,717,0.86247063,95854.125,59.56097,BAY,511,TOMMY SMITH ELEMENTARY SCHOOL,30.240795,-85.564247,GADSDEN,151,CHATTAHOOCHEE ELEMENTARY SCHL,30.701052,-84.834846,555,58,18,3,33,30.240795+-85.564247,30.701052+-84.834846,79.16666666666667,69.30463592619104
317074,317074,727,53,0.3579801,39785.551,24.721586,GULF,22,WEWAHITCHKA ELEMENTARY SCHOOL,30.105957,-85.194405,BAY,251,WALLER ELEMENTARY SCHOOL,30.365986,-85.440437,65,563,3,21,34,30.105957+-85.194405,30.365986+-85.440437,37.96666666666667,28.87946890161457
15685,15685,34,727,0.40705034,45239.168,28.110306,BAY,101,CALLAWAY ELEMENTARY SCHOOL,30.145603,-85.599518,GULF,22,WEWAHITCHKA ELEMENTARY SCHOOL,30.105957,-85.194405,565,41,21,3,34,30.145603+-85.599518,30.105957+-85.194405,33.7,26.111260240197247
16893,16893,46,727,0.40708387,45242.895,28.112623,BAY,211,PARKER ELEMENTARY SCHOOL,30.135738,-85.600395,GULF,22,WEWAHITCHKA ELEMENTARY SCHOOL,30.105957,-85.194405,565,47,21,3,34,30.135738+-85.600395,30.105957+-85.194405,35.43333333333333,26.792904438081603
317046,317046,727,46,0.40708387,45242.895,28.112623,GULF,22,WEWAHITCHKA ELEMENTARY SCHOOL,30.105957,-85.194405,BAY,211,PARKER ELEMENTARY SCHOOL,30.135738,-85.600395,56,563,3,21,34,30.105957+-85.194405,30.135738+-85.600395,35.4,26.792904438081603
17192,17192,49,727,0.42395279,47117.691,29.277565,BAY,231,SPRINGFIELD ELEMENTARY SCHOOL,30.157539,-85.615204,GULF,22,WEWAHITCHKA ELEMENTARY SCHOOL,30.105957,-85.194405,565,49,21,3,34,30.157539+-85.615204,30.105957+-85.194405,35.96666666666667,26.790418953312653
17774,17774,54,912,0.46342674,51504.785,32.003578,BAY,262,WEST BAY ELEMENTARY SCHOOL,30.288673,-85.860954,HOLMES,111,PONCE DE LEON ELEM. SCHOOL,30.740694,-85.963142,750,52,28,3,35,30.288673+-85.860954,30.740694+-85.963142,43.416666666666664,38.92455559532331
16159,16159,38,912,0.55570465,61760.457,38.376156,BAY,81,HUTCHISON BEACH ELEMENTARY SCHOOL,30.199524,-85.836876,HOLMES,111,PONCE DE LEON ELEM. SCHOOL,30.740694,-85.963142,750,39,28,3,35,30.199524+-85.836876,30.740694+-85.963142,53.766666666666666,46.682374930406425
454642,454642,912,48,0.55581909,61773.176,38.38406,HOLMES,111,PONCE DE LEON ELEM. SCHOOL,30.740694,-85.963142,BAY,221,SOUTHPORT ELEMENTARY SCHOOL,30.287968,-85.640686,59,750,3,28,35,30.740694+-85.963142,30.287968+-85.640686,54,49.39403881333015
17151,17151,48,912,0.55581909,61773.176,38.38406,BAY,221,SOUTHPORT ELEMENTARY SCHOOL,30.287968,-85.640686,HOLMES,111,PONCE DE LEON ELEM. SCHOOL,30.740694,-85.963142,750,48,28,3,35,30.287968+-85.640686,30.740694+-85.963142,55.833333333333336,49.40584486598266
